Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
222,"Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone Part-A and
Part-B
(Power Grid Corporation of India Limited [POWERGRID])
(900808)","Multi-States
(Andhra Pradesh,
Telangana)","11/2022
(03/2023)","11/2024
(03/2026)","3546.94
(3546.94)",3476,99
223,"Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D]
Systems [CSST&DS] in Arunachal Pradesh and Sikkim
(Power Grid Corporation of India Limited [POWERGRID])
(602223)","Multi-States
(Arunachal
Pradesh, Sikkim)","10/2014
(10/2014)","12/2018
(03/2027)","4754.42
(9129.32)",7904.16,83
224,"NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT
[NERPSIP]
(Power Grid Corporation of India Limited [POWERGRID])
(607709)","Multi-States
(Assam, Manipur,
Meghalaya,
Mizoram,
Nagaland, Tripura)","12/2014
(03/2016)","12/2018
(03/2026)","5111.33
(6700)",5474.57,96
225,"Eastern Region Expansion Scheme-43 [ERES-43]
(Power Grid Corporation of India Limited [POWERGRID])
(617271)","Multi-States
(Bihar, Odisha,
West Bengal)","09/2024
(09/2024)","03/2026
(06/2026)","342.69
(342.69)",41.22,9
226,"Inter-regional [NR-WR] Transmission System strengthening to relieve the loading of
765 kV Vindhyachal-Varanasi D/c line
(Power Grid Corporation of India Limited [POWERGRID])
(617807)","Multi-States
(Bihar, Uttar
Pradesh)","10/2025
(10/2025)","10/2027
(-)","2368
(2368)",19.41,1
227,"Eastern Region Expansion Scheme-44 [ERES-44]
(Power Grid Corporation of India Limited [POWERGRID])
(617270)","Multi-States
(Bihar, West
Bengal)","11/2024
(11/2024)","05/2026
(03/2027)","408.94
(408.94)",2.04,0
228,"Transmission Network Expansion in Gujarat to increase its ATC from ISTS Part B
(Power Grid Corporation of India Limited [POWERGRID])
(400005)","Multi-States
(Dadra & Nagar
Haveli and Daman
& Diu, Gujarat,
Maharashtra)","01/2022
(07/2022)","06/2023
(05/2026)","4546.26
(4546.26)",4482.15,96
229,"Transmission system for evacuation of power from REZ in Rajasthan 20GW under
Phase-III Part J
(Power Grid Corporation of India Limited [POWERGRID])
(611735)","Multi-States (Delhi,
Rajasthan)","12/2022
(12/2022)","03/2025
(07/2026)","331
(331)",151.73,42
230,"Transmission Scheme for Evacuation of power from REZ in Rajasthan [20 GW] under
Phase-III Part D Phase I [Sikar Khetri Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612132)","Multi-States (Delhi,
Rajasthan)","02/2024
(02/2024)","08/2025
(06/2026)","2000
(2000)",1566.4,78
231,"TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL
RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V
[8 GW] PART A [SPV Name POWERGRID West Central Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615347)","Multi-States
(Gujarat,
Maharashtra)","11/2024
(11/2024)","05/2029
(-)","24819
(24819)",1985.98,6
232,"Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part-
3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission
Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615339)","Multi-States
(Haryana, Punjab,
Rajasthan)","11/2024
(11/2024)","11/2026
(03/2027)","5969
(5969)",1049.35,16
233,"TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN
REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name
POWERGRID Siwani Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615340)","Multi-States
(Haryana,
Rajasthan)","11/2024
(11/2024)","11/2026
(03/2027)","5357
(5357)",878.54,23
234,"Inter-Regional Strengthening between SR Grid and WR Grid
(Power Grid Corporation of India Limited [POWERGRID])
(617808)","Multi-States
(Karnataka,
Maharashtra)","10/2025
(10/2025)","10/2027
(-)","1007
(1007)",10.07,1
235,"Transmission Scheme for Solar Energy Zone in Bidar [2500 MW], Karnataka [Bidar
Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612138)","Multi-States
(Karnataka,
Telangana)","02/2024
(02/2024)","02/2026
(06/2026)","2147.62
(2147.62)",1769.42,82
236,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar
Mandsaur Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615333)","Multi-States
(Madhya Pradesh,
Rajasthan)","08/2024
(08/2024)","08/2026
(-)","2227
(2227)",913.07,31
237,"Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5
GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(615334)","Multi-States
(Madhya Pradesh,
Rajasthan)","08/2024
(08/2024)","08/2026
(03/2027)","3251
(3251)",1560.48,33
238,"Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power
Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617186)","Multi-States
(Madhya Pradesh,
Rajasthan)","03/2025
(03/2025)","03/2027
(-)","5028
(5028)",483.69,12
239,"RAJASTHAN PART I POWER TRANSMISSION LIMITED
(Adani Transmission Limited)
(619025)","Multi-States
(Madhya Pradesh,
Rajasthan, Uttar
Pradesh)","01/2025
(01/2025)","07/2029
(-)","25000
(25000)",90.05,0
240,"Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1]
[Bikaner Complex] Part D [Neemrana Bareilly Transmission Ltd]
(Power Grid Corporation of India Limited [POWERGRID])
(612133)","Multi-States
(Rajasthan, Uttar
Pradesh)","12/2023
(12/2023)","12/2025
(06/2026)","2056
(2056)",1685.92,68
241,"Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5
GW] Part A [SPV name POWERGRID Ghiror Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(616670)","Multi-States
(Rajasthan, Uttar
Pradesh)","12/2024
(12/2024)","12/2026
(03/2027)","5846
(5846)",893.85,18
242,"Transmission System for Evacuation of Power from REZ in Rajasthan 20GW under
Phase III- Part E2
(Power Grid Corporation of India Limited [POWERGRID])
(611947)",Rajasthan,"11/2023
(11/2023)","06/2025
(03/2026)","428.3
(428.3)",351.21,84
243,"Transmission system for evacuation of power from REZ in Rajasthan 20 GW under
Phase-III part H
(Power Grid Corporation of India Limited [POWERGRID])
(611948)",Rajasthan,"10/2023
(10/2023)","04/2025
(03/2026)","2211.29
(2211.29)",2087.01,95
