Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
117,"BASUNDHARA WEST EXTENSION OPEN
(MCL - CIL)
(615193)",Odisha,"05/2014
(05/2014)","03/2019
(03/2029)","479.15
(479.15)",275.1,66
118,"Naini Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615857)",Odisha,"03/2020
(03/2020)","03/2026
(-)","494.3
(494.3)",491.33,80
119,"INTEGRATED KULDA GARJANBAHAL O
(Mahanadi Coalfields Limited [MCL])
(616226)",Odisha,"04/2023
(04/2023)","03/2033
(-)","3563.5
(3563.5)",608.8,4
120,"BHUBANESWARI EXPN OCP 50 MTY
(MCL - CIL)
(616231)",Odisha,"03/2024
(03/2024)","03/2033
(-)","5366.27
(5366.27)",472.93,30
121,"HINGULA II OC EXPN PH III 15 M
(MCL - CIL)
(616232)",Odisha,"11/2022
(11/2022)","03/2029
(-)","1561.85
(1561.85)",275.56,26
122,"BALABHADRA OCP
(MCL - CIL)
(616233)",Odisha,"04/2023
(04/2023)","03/2030
(-)","978.44
(978.44)",214.56,12
123,"Talabira II & III OCP - FMC
(NLC India Limited [NLCIL])
(618982)",Odisha,"10/2022
(05/2023)","06/2026
(-)","522.45
(522.45)",322.61,70
124,"Jawahar Khani Open Cast Mine
(Singareni Collieries Company Limited [SCCL])
(615818)",Telangana,"12/2021
(12/2021)","03/2025
(03/2027)","297.88
(297.88)",47.06,20
125,"Kalyanikhani Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615858)",Telangana,"03/2016
(05/2017)","03/2026
(-)","384.32
(384.32)",285.2,75
126,"Godavarikhani Coal Mine - 5
(Singareni Collieries Company Limited [SCCL])
(615860)",Telangana,"07/2019
(05/2019)","03/2025
(03/2026)","607.04
(607.04)",197.28,71
127,"Indaram Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615861)",Telangana,"08/2017
(12/2022)","03/2025
(03/2026)","424.81
(424.81)",405.17,80
128,"Goleti Opencast Mine
(Singareni Collieries Company Limited [SCCL])
(615862)",Telangana,"07/2021
(08/2021)","03/2026
(-)","345.6
(345.6)",99.09,28
129,"Venkatesh Khani Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615863)",Telangana,"10/2020
(06/2020)","03/2026
(-)","484.5
(484.5)",477.14,97
130,"Kakatiyakhani OC - 2 Project
(Singareni Collieries Company Limited [SCCL])
(615865)",Telangana,"08/2017
(09/2017)","03/2025
(03/2026)","442.42
(442.42)",231.61,63
131,"MOHANPUR EXPANSION OC -PHASE I
(Eastern Coal Fields Limited [ECL])
(400173)",West Bengal,"11/2020
(11/2020)","03/2026
(03/2030)","888.99
(888.99)",121.34,31
132,"BONJEMEHARI EXPANSION OCP
(Eastern Coal Fields Limited [ECL])
(400180)",West Bengal,"08/2021
(08/2021)","03/2026
(03/2030)","570.11
(570.11)",83.47,17
133,"NAKRAKONDA KUMARDIH- B OCP
(Eastern Coal Fields Limited [ECL])
(400181)",West Bengal,"08/2018
(08/2018)","03/2029
(-)","502.68
(502.67)",71.86,27
134,"SIDULI [OC & UG]
(ECL - CIL)
(400182)",West Bengal,"05/2018
(05/2018)","03/2027
(03/2030)","535.18
(535.17)",5.59,14
135,"TILABONI UG
(Eastern Coal Fields Limited [ECL])
(400186)",West Bengal,"01/2023
(01/2023)","03/2029
(-)","749.08
(749.07)",52.89,11
136,"JHANJRA EXPANSION UG
(Eastern Coal Fields Limited [ECL])
(400312)",West Bengal,"04/2020
(04/2020)","03/2029
(-)","1210.12
(1210.12)",550.2,45
137,"SONEPUR BAZARI EXPANSION OCP [
(Eastern Coal Fields Limited [ECL])
(400315)",West Bengal,"07/2021
(07/2021)","03/2029
(-)","5365.88
(5365.88)",599.41,18
138,"2.0 MTPA BHOJUDIH NLW WASHERY
(Ministry of Coal)
(611016)",West Bengal,"12/2015
(03/2019)","09/2020
(02/2026)","384.57
(384.57)",359.08,97
139,"ITAPARA OCP
(Eastern Coal Fields Limited [ECL])
(612816)",West Bengal,"12/2023
(12/2023)","03/2030
(-)","929.1
(929.1)",70.05,8
140,"SHYAMSUNDARPUR UG INCLUDING SA
(Eastern Coal Fields Limited [ECL])
(613793)",West Bengal,"04/2020
(04/2020)","03/2026
(03/2028)","483.65
(483.65)",63.66,16
141,"PARASEA-BELBAID UG PROJECT
(Eastern Coal Fields Limited [ECL])
(613794)",West Bengal,"01/2023
(01/2023)","03/2028
(-)","389.1
(389.1)",132.48,22
142,"PARASCOLE JAMBAD OCP
(Eastern Coal Fields Limited [ECL])
(616230)",West Bengal,"11/2024
(11/2024)","03/2037
(-)","1193.55
(1193.55)",10.9,0
,Total (116),,,,183894.27,47547.45,
,Electricity Generation,,,,,,
