Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
452,"Shalukkhali Liquid Cargo Handling Facility Development Project
(Haldia Dock Complex, Syama Prasad Mookerjee Port Authority)
(701577)",West Bengal,"NA
(08/2022)","08/2025
(-)","253.65
(253.65)",9.28,0
,Total (5),,,,4823.34,2020.93,
,"Tourism, Hospitality & Wellness",,,,,,
453,"National Maritime Heritage Complex [NMHC] Phase-I
(Indian Port Rail & Ropeway Corporation Ltd. [IPRCL])
(707215)",Gujarat,"02/2019
(01/2022)","03/2024
(09/2025)","573
(1238.05)",496.63,66
,Total (1),,,,573,496.63,
,Ministry of Steel,,,,,,
,Metals & Mining,,,,,,
454,"Capacity expansion of Deposit-14 and 14 NMZ at Kirandul
(National Mineral Development Corporation Limited [NMDC])
(615202)",Chhattisgarh,"08/2021
(07/2022)","12/2028
(03/2028)","1700
(1756.2)",65.44,3
,Total (1),,,,1700,65.44,
,Steel,,,,,,
455,"Replacement of Hot Leveller No.1 of Plate Mill at Bhilai Steel Plant
(Steel Authority of India Limited [SAIL])
(617243)",Chhattisgarh,"07/2024
(08/2024)","07/2026
(-)","198.62
(198.62)",10.9,10
456,"Replacement of Converter Vessels, Trunnion Rings, Support System & Installation of
Secondary Emission at Bhilai Steel Plant
(Steel Authority of India Limited [SAIL])
(617255)",Chhattisgarh,"NA
(12/2023)","06/2026
(-)","471.83
(471.83)",130.66,40
457,"Rebuilding of Coke Oven Battery No.7 & 8 at Bhilai Steel Plant
(Steel Authority of India Limited [SAIL])
(617256)",Chhattisgarh,"NA
(01/2024)","10/2025
(-)","884.1
(884.1)",466.31,77
458,"NMDC Slurry Pipeline Project Phase-1
(National Mineral Development Corporation Limited [NMDC])
(706811)",Chhattisgarh,"11/2015
(09/2020)","06/2023
(12/2025)","2907
(5427)",3038.85,85
459,"SCREENING PLANT-III AT KIRANDUL
(National Mineral Development Corporation Limited [NMDC])
(709826)",Chhattisgarh,"NA
(10/2021)","01/2026
(-)","2718.84
(2718.84)",1341.08,72
460,"CONSTRUCTION OF RESIDENTIAL TOWERS AT BIOM KIRANDUL COMPLEX
(National Mineral Development Corporation Limited [NMDC])
(709827)",Chhattisgarh,"NA
(10/2022)","12/2025
(-)","349.75
(349.75)",282.52,88
461,"New Sinter Plant at BSL, SAIL
(Steel Authority of India Limited [SAIL])
(400174)",Jharkhand,"03/2015
(05/2015)","10/2017
(06/2027)","1034.01
(1752.3)",883.44,51
462,"Replacement of existing Grinders in CRM-I & II at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617249)",Jharkhand,"01/2025
(02/2025)","01/2027
(-)","211.94
(211.94)",15.04,10
463,"Secondary Emission Control in Converters of SMS-II at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617250)",Jharkhand,"NA
(02/2025)","10/2026
(-)","207.13
(207.13)",15.76,8
464,"Revamping of old sub-systems of Blast Furnace 3 at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617253)",Jharkhand,"09/2023
(10/2023)","07/2025
(11/2025)","513.82
(513.82)",234.54,71
465,"Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter
Plant-1 at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617254)",Jharkhand,"NA
(04/2024)","06/2026
(-)","260.37
(260.37)",44.25,22
466,"Rebuilding of Coke Oven Battery No.6 at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617257)",Jharkhand,"NA
(12/2023)","11/2026
(-)","627.31
(627.31)",91.96,38
467,"Construction of Screening Plant-II for Donimalai and Kumaraswamy Iron Ore Mining
Complex of NMDC Limited at Ballari Dt, Karnataka.
(National Mineral Development Corporation Limited [NMDC])
(400121)",Karnataka,"11/2014
(06/2024)","08/2026
(-)","1043.63
(1043.63)",229.77,29
468,"Installation of 4th Slab Caster along with its Auxiliaries and a New Ladle Furnace in
SMS-II at Rourkela Steel Plant
(Steel Authority of India Limited [SAIL])
(400065)",Odisha,"01/2022
(02/2022)","05/2025
(09/2025)","1105.23
(1105.23)",769.08,97
469,"Rebuilding of COB 4 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(612781)",West Bengal,"11/2023
(12/2023)","12/2026
(-)","916.78
(916.78)",126.25,14
470,"Installation of New Bar Mill at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617242)",West Bengal,"09/2024
(10/2024)","06/2027
(-)","2115.44
(2115.44)",209.11,27
471,"Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617246)",West Bengal,"09/2024
(10/2024)","06/2026
(-)","758.09
(758.09)",63.81,4
472,"Third Ladle Furnace in Secondary Refinery Unit at IISCO Steel Plant
(Steel Authority of India Limited [SAIL])
(617248)",West Bengal,"NA
(12/2024)","07/2026
(-)","227.96
(227.96)",16.24,29
473,"Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617251)",West Bengal,"11/2024
(12/2024)","05/2026
(-)","196.4
(196.4)",0.19,3
,Total (19),,,,16748.25,7969.76,
,Ministry of Railways,,,,,,
,Railways,,,,,,
474,"Nadikudi - Srikalahasti New Line
(South Central Railway [SCR] - II)
(400298)",Andhra Pradesh,"03/2012
(12/2016)","05/2027
(03/2028)","2312
(5200)",2179,54
475,"Malugur- Palasamudram New Line Project [17.975 Km]
(South Western Railway [SWR] - II)
(611615)",Andhra Pradesh,"09/2022
(11/2025)","11/2027
(12/2027)","342
(342.14)",0,0
