Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
110,"BINA KAKRI AMALGAMATION EXPANS
(Northern Coalfields Limited [NCL])
(400369)
(N06000192) (612)","Multi-States
(Madhya Pradesh,
Uttar Pradesh)","08/2020
(08/2020)","03/2024
(03/2027)","836.42
(836.42)",835.34,89.9
111,"KHADIA EXPANSION [10 TO 16 MTP
(Northern Coalfields Limited [NCL])
(615183)
(N06000208) (7021)","Multi-States
(Madhya Pradesh,
Uttar Pradesh)","06/2021
(06/2021)","03/2025
(03/2027)","491.67
(491.67)",276.75,55.57
112,"SUBHADRA OCP
(Mahanadi Coalfields Limited [MCL])
(400165)
(N06000249) (3048)",Odisha,"05/2021
(05/2021)","04/2032
(-)","1693.81
(1693.81)",1329.14,45.57
113,"SIARMAL OCP
(Mahanadi Coalfields Limited [MCL])
(400166)
(N06000113) (3045)",Odisha,"02/2021
(02/2021)","03/2029
(-)","5194.95
(5194.95)",3490.38,59.5
114,"BALARAM EXPANSION OCP
(Mahanadi Coalfields Limited [MCL])
(400183)
(N06000230) (2997)",Odisha,"08/2020
(08/2020)","03/2029
(-)","3504.21
(3504.21)",958,57.15
115,"GOPALJI KANIHA OCP [10 TO 30 M
(MCL - CIL)
(400185)
(N06000229) (2994)",Odisha,"04/2022
(04/2022)","03/2030
(-)","8416.19
(6107.87)",1771.98,34.54
116,"INTEGRATED LAKHANPUR-BELPAHAR-
(Mahanadi Coalfields Limited [MCL])
(400187)
(N06000167) (2986)",Odisha,"05/2018
(05/2018)","03/2027
(-)","2434.75
(2434.75)",2002.75,79.05
117,"BHARATPUR RE-ORGANIZATION OCP
(Mahanadi Coalfields Limited [MCL])
(400392)
(N06000171) (501)",Odisha,"11/2018
(11/2018)","03/2029
(-)","2838.86
(2838.86)",1711.38,52
118,"BASUNDHARA WEST EXTENSION OPEN
(MCL - CIL)
(615193)
(N06000112) (7760)",Odisha,"05/2014
(05/2014)","03/2019
(03/2029)","479.15
(479.15)",281.57,67.58
119,"Naini Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615857)
(N06000203) (-)",Odisha,"03/2020
(03/2020)","03/2026
(-)","494.3
(494.3)",491.33,80
120,"INTEGRATED KULDA GARJANBAHAL O
(Mahanadi Coalfields Limited [MCL])
(616226)
(N06000289) (7097)",Odisha,"04/2023
(04/2023)","03/2033
(-)","3563.5
(3563.5)",672.78,6.18
121,"BHUBANESWARI EXPN OCP 50 MTY
(MCL - CIL)
(616231)
(N06000286) (9687)",Odisha,"03/2024
(03/2024)","03/2033
(-)","5366.27
(5366.27)",477.39,32.47
122,"HINGULA II OC EXPN PH III 15 M
(MCL - CIL)
(616232)
(N06000285) (7365)",Odisha,"11/2022
(11/2022)","03/2029
(-)","1561.85
(1561.85)",279.32,29.19
123,"BALABHADRA OCP
(MCL - CIL)
(616233)
(N06000288) (7366)",Odisha,"04/2023
(04/2023)","03/2030
(-)","978.44
(978.44)",251.55,15.24
124,"Talabira II & III OCP - FMC
(NLC India Limited [NLCIL])
(618982)
(-) (10777)",Odisha,"10/2022
(05/2023)","06/2026
(-)","522.45
(522.45)",324.74,72.65
125,"Jawahar Khani Open Cast Mine
(Singareni Collieries Company Limited [SCCL])
(615818)
(N06000259) (-)",Telangana,"12/2021
(12/2021)","03/2025
(03/2027)","297.88
(297.88)",47.48,20
126,"Kalyanikhani Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615858)
(N06000213) (-)",Telangana,"03/2016
(05/2017)","03/2026
(-)","384.32
(384.32)",291.01,75
127,"Godavarikhani Coal Mine - 5
(Singareni Collieries Company Limited [SCCL])
(615860)
(N06000202) (9915)",Telangana,"07/2019
(05/2019)","03/2025
(03/2026)","607.04
(607.04)",200.06,71
128,"Indaram Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615861)
(N06000211) (-)",Telangana,"08/2017
(12/2022)","03/2025
(03/2026)","424.81
(424.81)",406.81,81
129,"Goleti Opencast Mine
(Singareni Collieries Company Limited [SCCL])
(615862)
(N06000258) (-)",Telangana,"07/2021
(08/2021)","03/2026
(-)","345.6
(345.6)",111.15,32
130,"Venkatesh Khani Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615863)
(N06000204) (-)",Telangana,"10/2020
(06/2020)","03/2026
(-)","484.5
(484.5)",477.14,97
131,"Kakatiyakhani OC - 2 Project
(Singareni Collieries Company Limited [SCCL])
(615865)
(N06000214) (-)",Telangana,"08/2017
(09/2017)","03/2025
(03/2026)","442.42
(442.42)",252.26,63
132,"MOHANPUR EXPANSION OC -PHASE I
(Eastern Coal Fields Limited [ECL])
(400173)
(N06000236) (3029)",West Bengal,"11/2020
(11/2020)","03/2026
(03/2030)","888.99
(888.99)",142.55,31.52
