Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
979,"Widening 2 lane to 4-lane from KM 92/320 to Km 115/320 Vav Chokdi-Satlasana to to
Vrundavan Chokdi, Kheralu on NH-58 in the State of Gujarat.
(MoRTH)
(617928)",Gujarat,"03/2022
(03/2024)","03/2026
(-)","151.13
(171.27)",0,92
980,"Work of development and construction of elevated corridorfrom km 38/660 to km
42/690 Iscon junction to start point of approach of sanand flyover of NH-147 in the
sate of Gujarat
(MoRTH)
(617976)",Gujarat,"03/2023
(06/2024)","06/2026
(-)","530.2
(530.2)",28.67,55
981,"Upgradation to two lane with paved Shulder Configuaration from Km. 0/00 to 47/000 of
NH 351 Mahuva to Badhada section in the State of Gujarat
(MoRTH)
(618022)",Gujarat,"12/2022
(02/2024)","08/2025
(-)","173.06
(219.08)",17.42,50
982,"Upgradation of Mehsana-Visnagar-vadnagar-Kheralu-Idar section from km 0/00 to
81/300 of NH 168G Mehsana to Idar in the State of GujaratTotal Length 81.300 Km on
Hybrid Annuity Mode HAM
(MoRTH)
(618107)",Gujarat,"02/2024
(12/2025)","06/2028
(-)","1155.21
(1155.21)",0.91,2
983,"Up-gradation and strengthening to 2lanePS from Km 95/500 to km 129/775 of Nh
168G Idar-Bhiloda-Samlaji in the state of Gujarat Length 34.275 km
(MoRTH)
(618108)",Gujarat,"09/2022
(12/2023)","12/2025
(-)","237.28
(237.28)",0,47
984,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-26 Ch.696890 to Ch.726390
(National Highways Authority of India [NHAI])
(618459)",Gujarat,"09/2020
(12/2022)","08/2024
(-)","1555.2
(1556.4)",964.17,72
985,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-28 Ch.756052 to Ch.781282
(National Highways Authority of India [NHAI])
(618460)",Gujarat,"09/2020
(11/2021)","11/2023
(05/2025)","1263.38
(1266.98)",864.08,96
986,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-30 Ch 803420 to Ch.824920
[Baletiya Village - Junction near Pratap Nagar Village]
(National Highways Authority of India [NHAI])
(618461)",Gujarat,"11/2019
(09/2021)","09/2023
(06/2024)","1800.73
(1800.73)",1090.06,99
987,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-31 Ch.824920 to Ch.844382
[Junction near Pratap nagar Village - Junction near Dodka Village]
(National Highways Authority of India [NHAI])
(618462)",Gujarat,"11/2019
(05/2021)","05/2023
(-)","1644.85
(1651.14)",929.98,95
988,"Vadodara Mumbai Expressway Kim to Ankleshwar Phase IA - Pkg V
(National Highways Authority of India [NHAI])
(618463)",Gujarat,"02/2018
(11/2019)","10/2021
(04/2025)","1324.84
(2807.48)",1240.62,91
989,"Vadodara Mumbai Expressway Gandeva to Ena Phase IB - Pkg VII [Km 190.00 to Km
217.500]
(National Highways Authority of India [NHAI])
(618465)",Gujarat,"07/2020
(11/2021)","11/2023
(03/2025)","1710.3
(3392.21)",2152.35,97
990,"Ahmedabad - Dholera Pkg I from km. 0.00 to km. 22.00 [Sardar Patel Ring Road -
Sindhrej Village]
(National Highways Authority of India [NHAI])
(618501)",Gujarat,"05/2020
(01/2022)","01/2024
(10/2024)","1298
(1421.05)",1005.12,99
991,"Ahmedabad - Dholera Pkg II from km. 22.00 to km. 48.52 [Sindhrej Village - Vejallka
Village]
(National Highways Authority of India [NHAI])
(618502)",Gujarat,"05/2020
(01/2022)","01/2024
(-)","1415.34
(1729.69)",997.08,99
992,"Ahmedabad - Dholera Pkg III from km. 48.52 to km. 71.06 [Vejallka Village - Start of
DSIR zone]
(National Highways Authority of India [NHAI])
(618503)",Gujarat,"05/2020
(07/2021)","07/2023
(05/2024)","1034.04
(1155.41)",947.31,100
993,"Ahmedabad - Dholera Pkg IV from km. 71.06 to km. 109.019 [Start of DSIR zone -
Adhelai Village]
(National Highways Authority of India [NHAI])
(618504)",Gujarat,"05/2020
(12/2021)","12/2023
(10/2024)","1181.76
(1358.73)",1202.2,97
994,"Sanchore - Santalpur from km 67.000 - km 99.000 of NH-754K AJ-RGBS-Package-3
(National Highways Authority of India [NHAI])
(618614)",Gujarat,"02/2020
(08/2021)","08/2023
(01/2024)","752.3
(765.25)",560.81,99
995,"Sanchore - Santalpur from km 99.000 - km 130.073 of NH-754K AJ-RGBS-Package-4
(National Highways Authority of India [NHAI])
(618615)",Gujarat,"02/2020
(03/2021)","03/2023
(12/2024)","778.15
(835.55)",663.36,99
996,"4L of Dhrol bypass section of NH-151A Approx. length 5.7 Km & widening upto 4
laning of missing link of Amran section of NH-151A Approx. length 6.55 Km from
existing Ch. 42000 to 48500 of ongoing Dhrol-Bhadra-Pipaliya section of NH-151A
(National Highways Authority of India [NHAI])
(618616)",Gujarat,"03/2024
(02/2025)","02/2027
(-)","625.58
(455.54)",50.38,10
