Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1191,"Up-gradation to 2 lane with Paved shoulder from Charbhuja at Design km 0.00
existing km 150.00 to Neechli Oden Nathdwara at Design ch. Km 88.800 existing km
55.950 of NH-162E on EPC mode.
(MoRTH)
(618093)",Rajasthan,"02/2022
(09/2023)","09/2025
(-)","838.43
(838.43)",55.04,0
1192,"Upgradation of two lane paved shoulder from Shahpura existing km. 0.00 Design Ch.
000 to Thanagazi existing Km.37352 Design Ch. 36810 of NH-248A on EPC mode in
the State of Rajasthan.
(MoRTH)
(618118)",Rajasthan,"03/2022
(02/2023)","07/2024
(03/2025)","174.34
(174.34)",63.51,90
1193,"Construction of 2 lane with Paved Shoulder for Northern Bypass Phase-II of Kota city
in the State of Rajasthan.
(MoRTH)
(618200)",Rajasthan,"03/2022
(10/2023)","04/2025
(06/2026)","317.74
(317.74)",5.97,0
1194,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-14 Ch. 388.420 to Ch. 419.000
[Junction with NH- 76 to Junction with NH-12 near village Ummedpura]
(National Highways Authority of India [NHAI])
(618456)",Rajasthan,"11/2019
(05/2021)","05/2023
(03/2025)","1119.35
(1194.17)",975.7,99
1195,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-10 Ch. 292.950 to Ch. 319.400
[End of Interchange on NH-166 near village Mui to Hardeoganj village near Indergarh]
(National Highways Authority of India [NHAI])
(618457)",Rajasthan,"11/2019
(05/2021)","05/2023
(07/2024)","1272.97
(1265.16)",1070.22,94
1196,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-15 Ch. 419.000 to Ch.427.300
[Junction with NH-12 near village Ummedpura to Major bridge over Takli river near
Nayagaon Jageer village]
(National Highways Authority of India [NHAI])
(618458)",Rajasthan,"07/2020
(07/2021)","01/2024
(02/2026)","1854.68
(1854.68)",1270.78,85
1197,"Deogarh near Dhandhaniya-Rajasthan/Gujarat Border Phase-I AJ/DRGB-Package-6
(National Highways Authority of India [NHAI])
(618612)",Rajasthan,"10/2019
(08/2021)","08/2023
(12/2024)","846.59
(740.62)",666.43,100
1198,"Deogarh near Dhandhaniya-Rajasthan/Gujarat Border Phase-I AJ/DRGB-Package-7
(National Highways Authority of India [NHAI])
(618613)",Rajasthan,"10/2019
(07/2021)","07/2023
(12/2024)","662.08
(597.77)",503.05,100
1199,"Tanot -Ramgarh-Bhadasar-Jaisalmer NH-68 and BhadasarMokal-Sarkaritala up to
Pakisthan Border NH-968 Pkg-BM/5
(National Highways Authority of India [NHAI])
(618796)",Rajasthan,"02/2018
(04/2019)","04/2021
(-)","828.58
(830.37)",226.86,100
1200,"4L of Karwar Km. 281.980 of NH-62 Nagaur road to Dangiyavas of Jodhpur Ring
Road Pkg-II
(National Highways Authority of India [NHAI])
(618838)",Rajasthan,"11/2021
(08/2022)","08/2024
(-)","736.75
(512.77)",395.34,98
1201,"Construction of two lane with paved shoulder Gangtok Bypass Road from Ranipool to
Burtuk Ch 0.00 Km to 23.316 L23.316 Km in the State of Sikkim
(MoRTH)
(618071)",Sikkim,"10/2021
(05/2022)","05/2024
(01/2025)","385.15
(342.89)",0,78
1202,"Construction & Upgradation of existing road to 2-lane with paved shoulder from New
Rolep Bridge at km 37.600 to Chochenpheri at km 52.00 in the section of Rongli to
Chochenpheri of NH 717B Pkg-II C
(NHIDCL)
(618446)",Sikkim,"10/2020
(05/2021)","05/2024
(02/2025)","493.42
(478.79)",0,64
1203,"Construction of 2-Laning with Paved Shoulder of New Greenfield Alignment From
Helipad near Menla at Km 82000 to Menla at Km 94030 of Rhenock-Menla Spur NH-
717B Package-IIIB on EPC Basis under SARDP-NE Phase 'A' in the State of Sikkim.
(NHIDCL)
(618447)",Sikkim,"01/2021
(02/2021)","02/2024
(11/2025)","410.6
(379.3)",0,33
1204,"Construction of 2-Laning with Paved Shoulder of New Greenfield Alignment From
Chochenpheri at Km 52000 to Helipad near Menla at Km 82000 of Rhenock-Menla
Spur NH-717B Package-IIIA on EPC Basis under SARDP-NE Phase 'A' in the State of
Sikkim.
(NHIDCL)
(618448)",Sikkim,"10/2020
(12/2020)","12/2023
(09/2025)","816.79
(786.6)",0,0
1205,"Construction & Upgradation of existing road to 2-lane with paved shoulder from
km27.200 End of Rongli bypass to km37.600New Rolep Bridge of Rhenok-Menla spur
NH-717B on EPC Mode under SARDP-NE Phase-A in Sikkim Pkg-II B
(NHIDCL)
(618449)",Sikkim,"07/2020
(10/2020)","04/2023
(02/2025)","230.45
(244.91)",0,64
