Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
117,"HINGULA II OC EXPN PH III 15 M
(MCL - CIL)
(616232)",Odisha,"11/2022
(11/2022)","03/2029
(-)","1561.85
(1561.85)",274.97,24
118,"BALABHADRA OCP
(MCL - CIL)
(616233)",Odisha,"04/2023
(04/2023)","03/2030
(-)","978.44
(978.44)",214.56,12
119,"Talabira II & III OCP - FMC
(NLC India Limited [NLCIL])
(618982)",Odisha,"10/2022
(05/2023)","06/2026
(-)","522.45
(522.45)",311.28,68
120,"Jawahar Khani Open Cast Mine
(Singareni Collieries Company Limited [SCCL])
(615818)",Telangana,"12/2021
(12/2021)","03/2025
(03/2027)","297.88
(297.88)",47.06,20
121,"Kalyanikhani Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615858)",Telangana,"03/2016
(05/2017)","03/2026
(-)","384.32
(384.32)",284.94,75
122,"Godavarikhani Coal Mine - 5
(Singareni Collieries Company Limited [SCCL])
(615860)",Telangana,"07/2019
(05/2019)","03/2025
(03/2026)","607.04
(607.04)",196.67,71
123,"Indaram Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615861)",Telangana,"08/2017
(12/2022)","03/2025
(03/2026)","424.81
(424.81)",405.12,80
124,"Goleti Opencast Mine
(Singareni Collieries Company Limited [SCCL])
(615862)",Telangana,"07/2021
(08/2021)","03/2026
(-)","345.6
(345.6)",80.24,21
125,"Venkatesh Khani Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615863)",Telangana,"10/2020
(06/2020)","03/2026
(-)","484.5
(484.5)",477.14,97
126,"Kakatiyakhani OC - 2 Project
(Singareni Collieries Company Limited [SCCL])
(615865)",Telangana,"08/2017
(09/2017)","03/2025
(03/2026)","442.42
(442.42)",230.39,63
127,"MOHANPUR EXPANSION OC -PHASE I
(Eastern Coal Fields Limited [ECL])
(400173)",West Bengal,"11/2020
(11/2020)","03/2026
(03/2030)","888.99
(888.99)",119.09,30
