Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
426,"2G Ethanol Biorefinery at Bathinda
(Hindustan Petroleum Corporation Limited [HPCL])
(400171)",Punjab,"05/2020
(05/2020)","02/2023
(03/2026)","1421.46
(1421.46)",1218.24,95
427,"City Gas Distribution Project at Pathankot District
(MinistryofPetroleumNaturalGas)
(709770)",Punjab,"03/2022
(03/2022)","09/2033
(09/2033)","151
(151)",8.81,2
428,"CBR 9 MMTPA Project
(Chennai Petroleum Corporation Limited [CPCL])
(604795)",Tamil Nadu,"09/2021
(09/2021)","06/2025
(10/2028)","31580
(36354)",1404.61,10
429,"Laying of new 28 inch Desal Water Pipeline and 10 inch Reject Water Pipeline
between CPCL Manali Refinery and CPCL Desalination plant at Ennore
(Chennai Petroleum Corporation Limited [CPCL])
(709750)",Tamil Nadu,"01/2024
(01/2024)","09/2025
(12/2026)","205
(205)",76.2,53
430,"City Gas Distribution Projects at the Nilgiris and Erode districts
(Bharat Petroleum Corporation Limited [BPCL])
(709796)",Tamil Nadu,"12/2022
(12/2022)","03/2030
(03/2030)","3685
(3685)",261.81,22
431,"ATF Pipeline from BPCLs Malkapur POL Installation to Hyderabad International
airport
(MinistryofPetroleumNaturalGas)
(617822)",Telangana,"03/2025
(03/2025)","09/2027
(-)","215
(215)",38.16,17
432,"Creation of Gas Dehydration Facilities, Tripura Asset
(Oil and Natural Gas Corporation Limited [ONGC])
(709837)",Tripura,"03/2022
(03/2022)","05/2024
(05/2026)","209.33
(131.51)",71.95,66
433,"PP Project, Pata
(Gas Authority of India Limited [GAIL])
(400161)",Uttar Pradesh,"03/2019
(03/2019)","01/2024
(12/2026)","910.56
(1299.02)",1066,99
434,"Revamping / Augmentation of Facilities at Mathura Bitumen Plant
(MinistryofPetroleumNaturalGas)
(709781)",Uttar Pradesh,"04/2022
(04/2022)","06/2027
(12/2026)","260.12
(260.12)",10.51,36
435,"City Gas Distribution Projects at Lakhimpur Kheri , Sitapur, Bahraich,
Shravasti,Balrampur, Siddharth Nagar & Maharajganj districts
(Bharat Petroleum Corporation Limited [BPCL])
(709795)",Uttar Pradesh,"12/2022
(12/2022)","06/2030
(06/2030)","16654
(16654)",642.18,13
436,"Durgapur - Haldia Pipeline [Section-3B of JHBDPL Project]
(Ministry of Petroleum & Natural Gas)
(617302)",West Bengal,"03/2017
(03/2017)","12/2020
(03/2026)","1740
(2493.15)",2314.2,93
437,"Siliguri-Jhapa Pipeline Project
(Indian Oil Corporation Limited (IOCL))
(617828)",West Bengal,"09/2024
(09/2024)","03/2029
(03/2029)","267
(267)",1.37,8
438,"Siliguri Marketing Terminal [SMT] Capacity Augmentation Project
(Ministry of Petroleum & Natural Gas)
(617837)",West Bengal,"11/2021
(11/2021)","12/2025
(09/2026)","484
(484)",293.69,82
439,"Haldia Panagarh Pipeline Project
(Hindustan Petroleum Corporation Limited)
(709753)",West Bengal,"11/2022
(11/2022)","11/2025
(05/2026)","1010
(1107)",718.12,89
440,"CGD Project in Malda, Birbhum, Murshidabad, Dakshin Dinajpur GA ID 11A.03
(Hindustan Petroleum Corporation Limited)
(709758)",West Bengal,"06/2022
(06/2022)","06/2030
(06/2030)","2628
(2628)",355.85,31
441,"City Gas Distribution Project at East Mednipore, West Mednipore & Jhargram Districts
(MinistryofPetroleumNaturalGas)
(709772)",West Bengal,"03/2022
(03/2022)","06/2031
(06/2031)","609
(609)",59.3,2
442,"City Gas Distribution Projects at Alipurduar and Cooch Behar
(Bharat Petroleum Corporation Limited [BPCL])
(709791)",West Bengal,"12/2022
(12/2022)","03/2030
(03/2030)","1017
(1017)",211.59,40
,Total (93),,,,353462.93,191900.78,
,Ministry of Health & Family Welfare,,,,,,
,Healthcare,,,,,,
443,"AIIMS Darbhanga
(PMSSY AND Institute of NATIONAL Importance)
(701172)",Bihar,"NA
(09/2020)","09/2024
(-)","1264
(1264)",0,0
444,"Setting up IT Infrastructure including Network Security and Hosting at AIIMS, New
Delhi
(PMSSY AND Institute of NATIONAL Importance)
(617882)",Delhi,"09/2025
(09/2025)","09/2026
(-)","358.19
(358.19)",0,0
445,"Redevelopment of Residential colonies at Ayur Vigyan Nagar and West Ansari Nagar
campuses of AIIMS, New Delhi
(PMSSY AND Institute of NATIONAL Importance)
(617883)",Delhi,"10/2016
(06/2022)","06/2027
(-)","4441
(4441)",24.68,61
446,"AIIMS Rajkot
(PMSSY AND Institute of NATIONAL Importance)
(701170)",Gujarat,"01/2019
(01/2019)","03/2026
(03/2026)","1195
(1195)",774.6,93
447,"AIIMS Majra Rewari Haryana
(PMSSY AND Institute of NATIONAL Importance)
(701173)",Haryana,"02/2019
(02/2019)","12/2026
(12/2026)","1299
(1646.43)",479.98,45
448,"AIIMS Kashmir at Awantipora Jammu & Kashmir
(PMSSY AND Institute of NATIONAL Importance)
(701167)","Jammu and
Kashmir","01/2019
(03/2019)","12/2025
(06/2026)","1828
(2160.84)",1491.97,72
449,"ALL India Institute of Medical Sciences-AIIMS Madurai
(PMSSY AND Institute of NATIONAL Importance)
(701168)",Tamil Nadu,"12/2018
(12/2018)","08/2022
(10/2026)","1264
(2021.51)",366.59,43
450,"AIIMS Bibinagar
(PMSSY AND Institute of NATIONAL Importance)
(701171)",Telangana,"12/2018
(07/2022)","06/2026
(06/2026)","1028
(1365.95)",939.72,86
,Total (8),,,,12677.19,4077.54,
,Ministry of Labour and Employment,,,,,,
,Healthcare,,,,,,
451,"Construction of 350 beds + 50 Super Specialty beds ESIC Hospital Sheelanagar,
Visakhapatnam, Andhra Pradesh
(Employee's State Insurance Company [ESIC])
(612167)",Andhra Pradesh,"02/2021
(04/2023)","10/2025
(03/2026)","384.27
(384.27)",167.37,70
