Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
914,"4L Sundar Nagar Bypass from Km.173.900 to Km.179.600 of NH-21
(National Highways Authority of India [NHAI])
(618852)",Himachal Pradesh,"02/2022
(06/2022)","06/2024
(-)","191.11
(192.11)",181.27,100
915,"Rehabilitation and Upgradation to 4L configuration & Strengthening of Sihuni to Rajol
from Km 51.000 to Km 72.000 of NH-154 Package-IIA
(National Highways Authority of India [NHAI])
(618878)",Himachal Pradesh,"03/2022
(09/2023)","09/2025
(-)","696.65
(776.59)",288.14,82
916,"Rehabilitation and Up-gradation of existing road to 2L PS from End of Hamirpur
Bypass near Chilbahal to Bhangbar section from Km. 138.295 to Km.175.270 of NH-
88 Pkg-IV
(National Highways Authority of India [NHAI])
(618888)",Himachal Pradesh,"03/2022
(04/2023)","04/2025
(-)","1146.19
(1358.62)",270.47,84
917,"4L of Bhangbar Near Ranital to Kangra Bypass Section of Old NH-88 New NH-
303,503 up to Intersection with NH-154 from Km 175.270 to Km 193.400 Pkg-VB
(National Highways Authority of India [NHAI])
(618889)",Himachal Pradesh,"03/2021
(12/2022)","12/2024
(-)","1322.95
(1829.49)",739.17,96
918,"2L PS of Hamirpur Bypass from Km 121.175 to Km.138.295 of NH-103&3
(National Highways Authority of India [NHAI])
(618890)",Himachal Pradesh,"08/2022
(10/2023)","10/2025
(-)","739.39
(754.82)",231.02,91
919,"4L of Kathlighat to Shakral Village from Km 128.835 to Km 146.300 of NH- 5 Shimla
Bypass - Pkg I
(National Highways Authority of India [NHAI])
(618921)",Himachal Pradesh,"03/2022
(04/2023)","04/2026
(-)","1703.48
(2648.8)",752.37,49
920,"Up-gradation to 2-lane with Paved Shoulder from Km 12.850 to Km20.300 of 7.450Km
length on Goha-Khellani section and a link road to Goha village of 2.016 km on NH-
244 in UT of Jammu and Kashmir on EPC Mode Pkg-1
(NHIDCL)
(618394)","Jammu and
Kashmir","07/2020
(10/2020)","04/2022
(06/2025)","228.39
(225.37)",159.56,90
921,"Construction & Upgradation to 2-lane with paved shoulder from Design Ch. Km 51700
at Premnagar km 66315 to Km 66535 New Thatri at Start of Km 83rd, Tunnel Km
82665 of 14.835 Km design length on Chenani-Sudhmahadev-Goha Khellani-
Kishtwar-Vailoo Donipawa-Ashajipora section of NH-244 in the UT of J&K on EPC
Mode under NHO-Gen Pkg - 2
(NHIDCL)
(618395)","Jammu and
Kashmir","03/2021
(08/2021)","03/2023
(07/2025)","512.43
(512.43)",0,0
922,"Construction & Upgradation to 2 lane with paved shoulder from Design Km. 31.449
Khellani Ex. Km 44.946 to Km 51.700 Prem Nagar Ex. Km 68617 of 20.251 Km length
on Khellani - Kishtwar - Chattroo section of NH-244 in the UT of J&K on EPC Mode
under NHO-Gen PKG- 1
(NHIDCL)
(618396)","Jammu and
Kashmir","02/2021
(03/2021)","09/2021
(10/2024)","486.45
(486.45)",0,0
923,"Up-gradation to 2-lane with Paved Shoulder from Km 20.300 to Km 29.030 of 8.730
Km length on Goha-Khellani section on NH-244 in UT of Jammu and Kashmir on EPC
Mode Package II
(NHIDCL)
(618398)","Jammu and
Kashmir","07/2020
(10/2020)","04/2022
(06/2025)","210.79
(210.79)",172.27,94
924,"Construction of Kishtwar bypass with 2 lane with paved shoulder from Design Km.
80.675 Dulhasti to km 95.550 Bandarkoot of 14.88 km & a link road to Kishtwar town
from 0000 to 1.871 of length1.871 Km on Khellani - Kishtwar - Chattroo section in UT
of Jammu and Kashmir on EPC Mode Pkg-4
(NHIDCL)
(618399)","Jammu and
Kashmir","03/2021
(08/2021)","08/2023
(11/2024)","859.67
(859.67)",0,0
925,"Construction & Upgradation to 2-lane with paved shoulder from Design Km 67.805 at
the end of Km 83rd Tunnel near Dhrabshalla Ex. Km 83905 to Km 80.675 start of
Kishtwar Bypass - Dulhasti Ex. Km 970751 of 12.870 Km length on chenani-
Sudhmahadev-Goha Khellani-Kishtwar-vailoo-Donipawa-Ashajipora seition of NH-244
in the UT of J&K on EPC Mode under NHO-Gen Pkg-3
(NHIDCL)
(618400)","Jammu and
Kashmir","03/2021
(07/2021)","12/2022
(10/2024)","398.51
(398.51)",0,0
926,"Up-gradation to 4-lane with Paved Shoulder of Jammu-Akhnoor road section of NH-
144A from Ganesh Vihar Km 6.000 to Khati Chowk Km 26.350 in UT of Jammu and
Kashmir on EPC basis Pkg-3A
(NHIDCL)
(618406)","Jammu and
Kashmir","03/2018
(07/2019)","07/2021
(05/2022)","322.49
(322.49)",0,0
927,"Jammu-Akhnoor Road Pkg-I
(NHIDCL)
(618407)","Jammu and
Kashmir","03/2018
(01/2023)","01/2025
(-)","245.3
(245.3)",0,0
928,"Delhi-Amritsar-Katra Expressway Phase-II Pkg-XV [Junction with Hiranagar Road
near village Gurha Baildaran to Junction with Jammu Ring Road NH-244A near Jakh
village from Km 468100 to Km 503250]
(National Highways Authority of India [NHAI])
(618494)","Jammu and
Kashmir","10/2021
(09/2022)","09/2024
(02/2026)","2714.95
(3716.56)",1602.61,88
