Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
399,"City Gas Distribution Project at Jammu, Udhampur, Reasi, Samba and Kathua
Districts
(MinistryofPetroleumNaturalGas)
(709773)","Jammu and
Kashmir","03/2022
(03/2022)","03/2032
(03/2032)","538
(538)",4.29,0
400,"Development of Jharia CBM Block [Phase-1]
(Oil and Natural Gas Corporation Limited [ONGC])
(610984)",Jharkhand,"11/2019
(11/2019)","01/2024
(03/2026)","431
(431)",238.67,61
401,"Laying of Natural Gas Pipeline from Hazaribagh to Ranchi [HRPL]
(MinistryofPetroleumNaturalGas)
(709785)",Jharkhand,"02/2023
(02/2023)","02/2026
(03/2027)","202.07
(202.07)",63.32,50
402,"Power System Upgradation Project
(Mangalore Refinary and Petrochemicals Limited)
(612790)",Karnataka,"10/2023
(10/2023)","11/2025
(05/2026)","385
(385)",184.83,76
403,"Demo Bio-ATF Project
(Ministry of Petroleum & Natural Gas)
(616879)",Karnataka,"03/2024
(03/2024)","01/2027
(01/2027)","364
(364)",49.39,35
404,"Revamping/ Augmentation of facilities at existing port terminal at Mangalore
(Ministry of Petroleum & Natural Gas)
(709774)",Karnataka,"01/2022
(01/2022)","12/2025
(06/2027)","463
(500.62)",293.54,79
405,"Augmentation of CCKPL and IDPL Pipelines capacity along with setting up of
Palakkad TOP
(Ministry of Petroleum & Natural Gas)
(617838)",Kerala,"09/2024
(09/2024)","08/2028
(08/2028)","1130
(1130)",212.67,27
406,"Replacement and Extension of Jetty Pipelines [REJP] at KR
(Bharat Petroleum Corporation Limited [BPCL])
(709790)",Kerala,"03/2023
(03/2023)","03/2026
(03/2026)","621.87
(621.87)",220,95
407,"Setting up Polypropylene Unit at Kochi Refinery
(MinistryofPetroleumNaturalGas)
(709799)",Kerala,"12/2023
(12/2023)","10/2027
(10/2027)","4460
(4460)",443.12,22
408,"C2/C3 Vijaipur Pata Pipeline
(Ministry of Petroleum & Natural Gas)
(617830)",Madhya Pradesh,"05/2024
(05/2024)","01/2027
(01/2027)","1792
(1792)",448,52
409,"Ethylene Cracker Project at Bina Refinery including downstream Petrochemical Plants
and expansion of Refinery
(MinistryofPetroleumNaturalGas)
(709798)",Madhya Pradesh,"05/2023
(05/2023)","05/2028
(05/2028)","43367
(43367)",2703.6,19
410,"500 KTA PDHPP Project, Usar
(Ministry of Petroleum & Natural Gas)
(400168)",Maharashtra,"04/2021
(04/2021)","04/2025
(06/2026)","8797
(11256)",7568.46,88
411,"Lube Modernization & Bottom Upgradation Project at Mumbai Refinery
(Ministry of Petroleum and Natural Gas)
(616933)",Maharashtra,"12/2024
(12/2024)","03/2028
(03/2028)","4679
(4679)",236.11,8
