Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
934,"4L twin tube tunnel including approaches from Digdol to Khuni Nallah North Bound
connecting with existing major bridge on NB and South Bound connecting with Tunnel
T4 ,Single tube tunnel of Ramban to Banihal Pkg-II of Old NH-1A New NH-44
(National Highways Authority of India [NHAI])
(618544)","Jammu and
Kashmir","07/2021
(02/2022)","06/2024
(05/2025)","1401.87
(1020.99)",898.96,84
935,"4L of Km.165.092 to Km.171.855 North Bound and from Km.166.895 to Km.173.638
South Bound, excl. certain reaches of North Bound and South Bound of Ramban to
Banihal Pkg-III of Old NH-1A New NH-44
(National Highways Authority of India [NHAI])
(618545)","Jammu and
Kashmir","07/2021
(02/2022)","08/2024
(-)","614.48
(444.76)",231.2,35
936,"Construction of Tunnels/Viaducts at identified sliding/slip zones at Km 130.550 to
Km.130.750 Km. 131.170 to Km. 131.763 Km. 132.560 to Km. 133.168 Km. 133.590
to Km. 133.743 and Km. 147.877 to Km. 148.715 of Udhampur-Ramban section of
NH-44
(National Highways Authority of India [NHAI])
(618546)","Jammu and
Kashmir","09/2021
(04/2022)","10/2023
(06/2025)","442.14
(533.11)",324.74,36
937,"2L NH-1 from km 8.660 to km 33.775 Sumbal to Wayul to 4L dual carriageway NH
standard as part of Srinagar Ring Road PhaseII [Design Ch. 41.907 to Ch. 66.609]
(National Highways Authority of India [NHAI])
(618547)","Jammu and
Kashmir","11/2022
(12/2023)","06/2026
(-)","961
(643.64)",355.59,41
938,"Stand-alone Ring road/bypass around Jammu City from Raya Morh km. -0.687 to
Jagti km. 57.568
(National Highways Authority of India [NHAI])
(618548)","Jammu and
Kashmir","12/2017
(01/2018)","01/2021
(10/2023)","2023.88
(2117.63)",54.24,99
939,"Construction of twin tube tunnels on Jammu Kashmir Ring Road NH-244A Between
Design Ch. 50600 to 51700 and design Ch. 53535 to 55700 on EPC mode under
residual NHDP component of Bharatmala Pariyojna
(National Highways Authority of India [NHAI])
(618549)","Jammu and
Kashmir","11/2022
(06/2023)","06/2025
(03/2026)","242.65
(731.59)",637.61,81
940,"Corridor Efficiency Improvement including removal of black spots in Lakhanpur -
Samba section of NH-44 from Chainage Km. 16.300 to Km. 74.100
(National Highways Authority of India [NHAI])
(618550)","Jammu and
Kashmir","06/2022
(12/2022)","06/2024
(05/2025)","855.74
(215.68)",176.32,70
941,"Widening and Strengthening of existing paveemnt to two lane with paved shoulders
from km 116.00 to km 176.355 of NH-75E in the State of Jharkhand on EPC mode.
(MoRTH)
(618060)",Jharkhand,"01/2022
(01/2023)","07/2024
(-)","315.21
(315.21)",129.49,87
942,"Widening to 2-lane with paved shoulder from km 0.00 to 44.00 Kuru-Ghaghra section
of NH-143A including re-construction of culverts and bridges.
(MoRTH)
(618084)",Jharkhand,"02/2020
(08/2021)","08/2023
(11/2023)","153.01
(133.67)",77,0
943,"Widening and Strengthening/Reconstruction to Two Lane with Paved Shoulder/ Two
Lane with paved shoulders with service road from km 0000 to km 42250 excluding
design Ch. 03220 to 04200 & 28350 to 29060 of NH-320G in the state of Jharkhand
under EPC mode
(MoRTH)
(618123)",Jharkhand,"03/2022
(08/2023)","08/2025
(-)","423.18
(423.18)",4.11,0
944,"4L of Palma to Gumla from km. 26.00 to km. 89.170 of NH-23
(National Highways Authority of India [NHAI])
(618642)",Jharkhand,"03/2020
(04/2022)","03/2024
(10/2024)","1882.93
(1895.75)",826.77,98
945,"4L of Ormanjhi-Gola section from Km 81.450 to Km 53.600 of NH- 320BPKG-II
(National Highways Authority of India [NHAI])
(618644)",Jharkhand,"02/2022
(06/2023)","06/2025
(-)","1214.93
(1462.19)",763.1,87
946,"4L of Gola-BokaroJaina More section from Km 53.600 to Km 21.110 of NH-320PKG-1
(National Highways Authority of India [NHAI])
(618645)",Jharkhand,"02/2022
(06/2023)","06/2025
(01/2026)","1007.97
(1030.64)",366.57,72
947,"4L from km 196.87 Sankha to km 219.6 Khajuri on NH-75 [Rehla / Garhwa Bypass]
(National Highways Authority of India [NHAI])
(618829)",Jharkhand,"09/2020
(10/2021)","10/2023
(-)","1129.48
(1129.48)",527.11,93
948,"4L from Km 147.450 Bhogu to Km 196.870 Sankha on NH-75 Sec-III
(National Highways Authority of India [NHAI])
(618830)",Jharkhand,"10/2022
(11/2023)","11/2025
(-)","1517.87
(1652.09)",962.12,76
949,"4L of Mehgama - Hansdiha from km. 41.900 to km. 93.000 of NH -133A Pkg-II
(National Highways Authority of India [NHAI])
(618946)",Jharkhand,"03/2022
(05/2023)","05/2025
(03/2026)","1479.72
(1568.18)",849.01,98
950,"4L of NH-80 from km 215.00 to km 260.00 Mirza Chauki to Farkka Pkg-I
(National Highways Authority of India [NHAI])
(618947)",Jharkhand,"03/2018
(12/2021)","07/2023
(06/2025)","1504.8
(1508.21)",643.11,75
951,"4L of Basukinath- Deoghar Section of NH-114A
(National Highways Authority of India [NHAI])
(618949)",Jharkhand,"09/2022
(12/2023)","12/2025
(-)","1444.94
(1553.76)",593.59,76
952,"Construction of Elevated corridor from Km. 135.650 to 136.300 on 63, from Km. 249 to
Km. 250.050 on old NH-4 and from Km. 192.910 to Km. 193.350 on NH-218 from
decongestion of traffic in Ranichennamma circle in Hubli city in the state of Karnataka
on EPC basis
(MoRTH)
(617935)",Karnataka,"08/2020
(06/2021)","06/2024
(08/2025)","298
(349.49)",141.25,52
953,"Balance work of Rehabilitation and upgrading to 2lane/2lane with paved shoulder
configuration and strengthening from from Km 343.80 to 400.33 of Gowribidanur-Chik
Ballapur section in the state of Karnataka Under Annual Plan 2021-22 under EPC
Mode.-952
(MoRTH)
(617954)",Karnataka,"03/2022
(02/2023)","02/2025
(-)","398.48
(398.48)",179.01,72
954,"Widening to two lane with paved Shoulders from Km 40.00 to Km 75.00 Existing
chainages of Mangalore - Tumkur section of NH-73 in the State of Karnataka on
EPC Mode under Annual Plan 2021-22 Job No NH-73-KNT-2021-22-945
(MoRTH)
(617955)",Karnataka,"03/2022
(03/2023)","03/2025
(-)","718.52
(718.52)",260.03,72
955,"Construction of Major Bridge at Km.180.865 across river Krishna on NH 167 Hagari
Jadcherla section
(MoRTH)
(617989)",Karnataka,"03/2019
(05/2019)","11/2021
(10/2024)","157.32
(187.61)",92.25,68
