Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1472,"Salem - Ulundurpet section from km 0.313 to km 136.670 of NH-68
(National Highways Authority of India [NHAI])
(618943)",Tamil Nadu,"NA
(01/2008)","01/2011
(-)","861.23
(1019.85)",18.25,100
1473,"6-laning of Krishnagiri Km.0.000 to Walajahpet Km.148.300 section on NH-46 under
NHDP-V
(National Highways Authority of India [NHAI])
(619074)",Tamil Nadu,"NA
(06/2011)","12/2013
(-)","1673.17
(781.74)",8.45,99
1474,"Thumbipadi-Namakkal from km. 180.00 to km. 248.625 Package No. NS-2/BOT/TN-
02
(National Highways Authority of India [NHAI])
(619083)",Tamil Nadu,"NA
(08/2006)","02/2009
(-)","255.53
(395.43)",15.29,100
1475,"Start of Karur Bypass - Dindigul from km. 292.600 to km. 305.600 Contract Package
No. NS2/BOT/TN-4
(National Highways Authority of India [NHAI])
(619084)",Tamil Nadu,"NA
(10/2006)","04/2009
(-)","461.54
(515.03)",0.29,100
1476,"Chengapalli km 102.035 to Neelambur Km144.680 and Madukkarai Km 170.880 to
Walayar K183.010 Package No. NS-2/BOT/TN-08
(National Highways Authority of India [NHAI])
(619086)",Tamil Nadu,"NA
(09/2010)","03/2013
(-)","852
(285.55)",0.32,100
1477,"Thorapalli - Agraharam - Jittandahalli Section from km 23.350 to km 60.100 [Hosur to
Dhamrapuri Pkg-2]
(National Highways Authority of India [NHAI])
(619094)",Tamil Nadu,"02/2019
(12/2021)","12/2023
(03/2025)","1243.57
(1272.11)",509.9,82
1478,"4L of Padalur - Trichy section from km. 285.00 to km. 325.00 of NH - 45 Pkg VI-C
(National Highways Authority of India [NHAI])
(619113)",Tamil Nadu,"NA
(11/2006)","05/2009
(-)","555.8
(235.8)",-0.08,100
1479,"Mahabalipuram - Pondicherry Pkg-I [Mamallapuram to Mugaiyur]
(National Highways Authority of India [NHAI])
(619129)",Tamil Nadu,"02/2019
(05/2022)","05/2024
(08/2025)","1360.54
(1477.94)",552.15,58
1480,"Mahabalipuram - Pondicherry Pkg-II [Mugaiyur to Marakkanam]
(National Highways Authority of India [NHAI])
(619130)",Tamil Nadu,"02/2019
(12/2023)","12/2025
(-)","1116.13
(1463.75)",518.62,53
1481,"Four Laning of Chettikulam to Natham section of NH-785
(National Highways Authority of India [NHAI])
(619131)",Tamil Nadu,"03/2018
(11/2018)","11/2020
(-)","837.61
(823.93)",0.57,99
1482,"Construction of New Double Tier 4L Elevated Corridor from Chennai Port to
Maduravoyal in Chennai District from km -0.342 to Km 20.593 and Package III from
Km 9.700 to Km 14.185
(National Highways Authority of India [NHAI])
(619139)",Tamil Nadu,"03/2023
(11/2023)","05/2026
(-)","1299.36
(1299.36)",123.13,14
1483,"Access Controlled Highway of 4 Lane with Paved Shoulders from Tiruvallur Design
Chainage Km 1756 to TN/AP Broder Design Chainage Km 6151 of NH-716 Chennai-
Tirupati Package-1
(National Highways Authority of India [NHAI])
(619161)",Tamil Nadu,"03/2024
(12/2024)","12/2026
(-)","1376.1
(1247.7)",89.34,24
1484,"6-laning of km 9.900 to km 19/948 Aramgarh to Shamshabad Section of Hyderabad-
Bangalore section of NH-44 Under NHO EPC basis in the state of Telangana
(MoRTH)
(617913)",Telangana,"01/2018
(05/2018)","05/2020
(07/2021)","283.15
(300.7)",252.28,92
1485,"Widening to two/four lane with paved shoulder from Km.180.600 to Km.223.000 of
NH-63 on Nizamabad-Jagadalpur road on EPC mode under NHO in the state of
Telangana.
(MoRTH)
(617936)",Telangana,"10/2016
(03/2017)","03/2019
(-)","253.99
(183.26)",0,100
1486,"Rehabilitation and Upgradation of LB-Nagar to Malkapur section to 6-Lane main
carriageway with service roads, drains cum footpath, including VUPs and widening of
Minor bridge & road safety provisions from Km. 15/00 to Km 40/00 of NH-65 Old NH-9
under NH O for the year 2020-21 in the state of Telangana on EPC Mode.
(MoRTH)
(617940)",Telangana,"03/2021
(07/2022)","07/2024
(09/2025)","545.11
(545.11)",258.75,60
1487,"Construction of six lane elevated corridor from km 7.950 Uppal to km 14.200 of NH-
163 to De-Congest the urban limits of Hyderabad-Bhoopalapatnam section on EPC
mode in the state of Telangana
(MoRTH)
(617980)",Telangana,"03/2018
(07/2018)","07/2020
(04/2026)","626.76
(626.76)",13.91,50
1488,"Widening and strengthening of existing 2-lane to 2- lane with paved shoulders from km
159/0 to 165/4 and 186/0 to 215/0 of NH-163 on EPC mode int the state of Telangana
(MoRTH)
(617982)",Telangana,"01/2018
(06/2018)","11/2019
(12/2020)","230.03
(230.03)",0,0
1489,"Widening & Strengthening of Existing 2LPS to 4 lane PS from Km 150000 to Km
159000 and Km 165400 to Km 186000 of NH-163 old NH-202 under NH O for the year
2020-21 on EPC Mode in the state of Telangana.
(MoRTH)
(617983)",Telangana,"03/2021
(07/2022)","07/2024
(04/2025)","317.19
(300.56)",168.8,82
1490,"Rehabilitation & upgradation of NH - 167 from design km 187.723 to 234.434
Miryalaguda to Kodad section to two lane with paved shoulder on EPC mode in the
state of Telangana
(MoRTH)
(617992)",Telangana,"03/2018
(09/2018)","09/2020
(-)","322.81
(322.81)",43.78,98
1491,"Rehabilitation and upgradation of NH-167 from design km 113.900 to 154.479
Mallepally Haliya section to two lane with paved shoulders on EPC mode in the stte of
Telangana
(MoRTH)
(617994)",Telangana,"02/2018
(06/2018)","11/2019
(-)","294.13
(257.61)",3.16,88
1492,"Widening to Two Lane with Paved Shoulders from Km 67.000 to Km 114.425 of
Kalwakurthy- Mallapally Section of NH 167 Erstwhile section of SH 18 in the State of
Telangana on EPC mode under NH O Annual Plan 2016-17
(MoRTH)
(617995)",Telangana,"01/2017
(05/2017)","05/2019
(07/2021)","300
(300)",2.08,99
1493,"Widening to 2/4 Lane with paved shoulders from Km 182.120 to Km 227.600 of NH
167 on Haggari-Jadcherla Road on EPC mode under NHO in the state of Telangana
(MoRTH)
(617996)",Telangana,"10/2016
(02/2017)","02/2019
(07/2023)","298
(298)",228.09,95
1494,"Construction of 4-lane flyover at Amberpet-X road, Hyderabad on NH-202 in the State
of Telangana
(MoRTH)
(618001)",Telangana,"05/2018
(06/2021)","06/2023
(04/2024)","216.53
(265.88)",154.05,92
