Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
890,"Construction of Balance Work of 4-Laning of NH-37 Section between End of Moran
Bypass to Bogibeel junction near Lapetketa Km. 561.700-Km. 580.875 under SARDP-
NE, Phase 'A' in the State of Assam on EPC mode Pkg-I Road works & Toll Plaza
(NHIDCL)
(618437)",Assam,"01/2016
(09/2024)","08/2025
(-)","274.34
(274.34)",0,100
891,"4-Laning of NH-37 Section between Demow to End of Moran Bypass From Km.
534.800 to Km. 561.700 including Emergency Landing Facility ELF under SARDP-NE,
Phase 'A' in the State of Assam on EPC mode
(NHIDCL)
(618438)",Assam,"01/2016
(01/2023)","08/2025
(01/2025)","385.57
(385.57)",0,0
892,"Construction of Balance Work of 4-Laning of the Section from Jorhat to Jhanji of NH-
37 Old from Km 453000 to Km 463000 10.000 Km, under SARDP- NE under EPC
Mode in the state of Assam Pkg-I Road Works
(NHIDCL)
(618439)",Assam,"01/2024
(02/2024)","08/2024
(-)","478.3
(478.3)",0,0
893,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-
37 Old from Km 490.800 to Km 534.800, under SARDP- NE on EPC Mode in the state
of Assam Pkg- IV Structures & Toll Plaza
(NHIDCL)
(618440)",Assam,"01/2016
(10/2024)","10/2025
(-)","187.09
(100.22)",0,0
894,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-
37 Old from Km 490.800 to Km 501.800 11.000 Km, under SARDP- NE under EPC
Mode in the state of Assam Pkg-I Road Works
(NHIDCL)
(618441)",Assam,"01/2016
(10/2024)","09/2025
(-)","467.79
(476.5)",72.13,0
895,"Construction of Balance Work of the 4-Laning of the Section from Jorhat to Jhanji of
NH-37 Old from Km 477.000 to Km 490800 13.800 Km, under SARDP- NE under
EPC Mode in the state of Assam Pkg-III Road Works
(NHIDCL)
(618442)",Assam,"01/2024
(02/2024)","08/2024
(-)","358.72
(358.72)",0,98
896,"Construction of Balance Work of the 4-Laning of the Section from Jorhat to Jhanji of
NH-37 Old from Km 463.00 to Km 477.000 14.000 Km, under SARDP- NE under EPC
Mode in the state of Assam Pkg-II Road Works
(NHIDCL)
(618443)",Assam,"01/2024
(02/2024)","08/2024
(-)","438.44
(438.44)",0,95
897,"Construction of Balance Work of the 4-Laning of the Section from Jorhat to Jhanji of
NH-37 Old from Km 453.000 to Km 490.800, under SARDP- NE , under EPC Mode in
the state of Assam Pkg-IV Structures & Toll Plaza
(NHIDCL)
(618444)",Assam,"01/2024
(02/2024)","08/2024
(-)","279.01
(279.01)",0,94
898,"Earthwork in Formation, Road Work, Construction of Bridges, Blanketing, P. Way
Linking works including Supply of P. Way Fittings and Track Ballast in connection with
Construction of Railway Siding from Jogighopa Railway Station to MMLP at Jogighopa
from Ch. 00 to 3760 on Item Rate basis Package -3, Railway Siding from Jogighopa
Railway Station to MMLP
(NHIDCL)
(618454)",Assam,"02/2020
(12/2020)","06/2022
(09/2024)","693.97
(693.97)",0,0
899,"Development of External Trunk Connectivity and Internal Infrastructure Works at Multi
Model Logistics ParkMMLP at Jogighopa in the State of Assam on EPC Mode
Package-I Road and Utility Works
(NHIDCL)
(618455)",Assam,"02/2020
(09/2020)","04/2022
(10/2024)","693.97
(693.97)",0,0
900,"6L Standalone Flyovers at Bongaigaon, Chapaguri, Pathsala, Simlaguri chowk and
Baihata Bypass Junctions on stretches of NH-31 and NH-27
(National Highways Authority of India [NHAI])
(618575)",Assam,"03/2022
(01/2023)","07/2024
(-)","457.72
(412.15)",371.63,100
901,"6L Standalone Flyovers at Raha, Demow, Borghat, Kathiatali junctions and ROB at
Jagiroad on stretches of NH 36 and NH 27
(National Highways Authority of India [NHAI])
(618576)",Assam,"03/2022
(12/2022)","06/2024
(-)","280.75
(255.53)",211.79,99
902,"Guwahati Ring Road in the State of Assam
(National Highways Authority of India [NHAI])
(618934)",Assam,"08/2024
(01/2026)","01/2030
(-)","5729.47
(5729.47)",1.16,0
903,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-
37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPC
Mode in the state of Assam Pkg-II Road Works
(NHIDCL)
(619013)",Assam,"10/2014
(10/2024)","10/2025
(-)","508.76
(542.87)",58.12,47
904,"Construction of 4-Lane Badarpur Bypass from Design Chainage km 27300 at crossing
with NH-6 Old NH-44 Near Siddeswar Pt.-I Village to Design Chainage km 38600 on
NH-37 Old NH-44 at Kandigram Chaita Village on Silchar - Churaibari stretch in the
State of Assam on EPC Mode under Bharatmala Pariyojana in Economic Corridors
Silchar- Churaibari Pkg-3
(NHIDCL)
(619057)",Assam,"02/2023
(02/2024)","08/2026
(-)","574.26
(574.26)",277.82,63
905,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-
37 Old from Km 514.800 to Km 534.800 20.000 Km, under SARDP- NE under EPC
Mode in the state of Assam Pkg-III Road Works
(NHIDCL)
(619060)",Assam,"10/2014
(10/2024)","09/2025
(-)","344.71
(619.7)",46.37,62
906,"Balance work of 4L of NarimbangloJatinga Junction- Harangajoroad section from Km
0.000 to Km 49.230 of NH-27
(NHAI)
(619089)",Assam,"03/2022
(01/2023)","01/2026
(-)","1909.98
(2745.74)",1170.02,89
907,"Construction of proposed 4Lane Revelgunj bypass NH-19 in the State of Bihar on
EPC mode connecting NH 19 to 85 origin
(MoRTH)
(617897)",Bihar,"03/2022
(07/2023)","07/2025
(-)","295.24
(295.24)",33.07,79
908,"Widening & Strenthening from km132.895 to km 190.15 NH-80
(MoRTH)
(617958)",Bihar,"03/2021
(11/2022)","11/2024
(-)","566.1
(566.1)",221.6,79
909,"Rehabilitation & Widening work for 2 Lane with Paved Shoulder of Existing NH-80
from km 70.15 to Km 121.025 of Munger-Suttanganj -BhagatpurMirzachowki section
on EPC Mode in the State of Bihar.
(MoRTH)
(617959)",Bihar,"03/2021
(02/2023)","01/2025
(-)","477.54
(477.54)",311.39,95
