Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
508,"Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter
Plant-1 at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617254)
(-) (-)",Jharkhand,"03/2024
(04/2024)","06/2026
(04/2027)","260.37
(260.37)",127.53,53.15
509,"Rebuilding of Coke Oven Battery No.6 at Bokaro Steel Plant
(Steel Authority of India Limited [SAIL])
(617257)
(-) (-)",Jharkhand,"11/2023
(12/2023)","11/2026
(11/2027)","627.31
(627.31)",347.42,68.07
510,"Construction of Screening Plant-II for Donimalai and Kumaraswamy Iron Ore Mining
Complex of NMDC Limited at Ballari Dt, Karnataka.
(National Mineral Development Corporation Limited [NMDC])
(400121)
(-) (-)",Karnataka,"11/2014
(06/2024)","08/2026
(-)","1043.63
(1043.63)",649.52,70.33
511,"Stamp Charge Battery No.7 Coke Dry Cooling Plant at RSP
(Steel Authority of India Limited (SAIL))
(478482)
(-) (-)",Odisha,"02/2026
(02/2026)","08/2028
(-)","1064.55
(1064.55)",73.91,0
512,"Implementation of Treatment System-2 Under ZLD at RSP
(Steel Authority of India Limited (SAIL))
(589703)
(-) (-)",Odisha,"02/2025
(03/2025)","09/2026
(-)","216.02
(216.02)",134.29,89.83
513,"New Product Testing Laboratory for NPM, SPP & NHSM at RSP
(Steel Authority of India Limited (SAIL))
(635651)
(-) (-)",Odisha,"06/2025
(07/2025)","08/2027
(-)","155.26
(155.26)",56.24,71.75
514,"Stamp Charge Battery No.7 Battery Proper at RSP
(Steel Authority of India Limited (SAIL))
(738679)
(-) (-)",Odisha,"09/2024
(10/2024)","03/2028
(-)","2584.41
(2584.41)",1182.92,54.16
515,"Stamp Charge Battery No.12 By-product Plant at RSP
(Steel Authority of India Limited (SAIL))
(834015)
(-) (-)",Odisha,"09/2024
(10/2024)","03/2028
(-)","1140.07
(1140.07)",207.56,22.59
516,"Stamp Charge Battery No.12 By-product Plant at IISCO Steel Plant
(Steel Authority of India Limited (SAIL))
(364934)
(-) (-)",West Bengal,"01/2025
(02/2025)","07/2028
(-)","999.46
(999.46)",70.37,18.72
517,"Stamp Charge Battery No.12 Coke Dry Cooling Plant at IISCO Steel Plant
(Steel Authority of India Limited (SAIL))
(425828)
(-) (-)",West Bengal,"01/2025
(02/2025)","07/2028
(-)","706.51
(706.51)",132.26,11.87
518,"Rebuilding of COB 4 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(612781)
(-) (-)",West Bengal,"09/2023
(09/2023)","09/2027
(09/2027)","916.78
(916.78)",244.78,37.19
519,"Installation of New Bar Mill at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617242)
(-) (-)",West Bengal,"07/2024
(08/2024)","06/2027
(-)","2115.44
(2115.44)",935.57,67.5
520,"Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617246)
(-) (-)",West Bengal,"09/2024
(10/2024)","10/2027
(10/2027)","758.09
(758.09)",316.01,62.17
521,"Third Ladle Furnace in Secondary Refinery Unit at IISCO Steel Plant
(Steel Authority of India Limited [SAIL])
(617248)
(-) (-)",West Bengal,"11/2024
(12/2024)","07/2026
(11/2026)","227.96
(227.96)",111.44,74.55
522,"Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant
(Steel Authority of India Limited [SAIL])
(617251)
(-) (-)",West Bengal,"07/2024
(12/2024)","05/2026
(12/2026)","196.40
(196.40)",65.74,34.58
523,"Stamp Charge Battery No.12 Battery Proper at IISCO Steel Plant
(Steel Authority of India Limited [SAIL])
(617338)
(-) (-)",West Bengal,"01/2025
(02/2025)","07/2028
(-)","2518.39
(2518.39)",472.41,27.66
,Total (26),,,,24624.69,12876.92,
,Ministry of Railways,,,,,,
,Railways,,,,,,
524,"Nadikude-Srikalahasti 308.7 km
(CAO/C/SCoR SCoR mor)
(400298)
(-) (-)",Andhra Pradesh,"03/2012
(08/2015)","05/2027
(03/2028)","2312.00
(5906.03)",2535.68,2
525,"Doubling between Gooty-Pendakallu 29.225 km PB73/2023-24/NR
(CAO/C/SCoR SCoR mor)
(611752)
(-) (-)",Andhra Pradesh,"03/2023
(11/2024)","03/2027
(03/2027)","351.83
(351.83)",149.34,0
526,"South Central Railway - Rail road over double line between Guntakal West-Mallapa
Gate 9.64 km PB34/CR/2023-24
(CAO/C/SCoR SCoR mor)
(611754)
(-) (-)",Andhra Pradesh,"07/2023
(01/2025)","07/2026
(-)","293.30
(293.30)",91.42,0
527,"Kurnool - Setting up facilities for coach midlife rehabilitation workshop
(WPO/Patna)
(611927)
(-) (-)",Andhra Pradesh,"01/2014
(10/2017)","12/2023
(-)","560.72
(560.72)",276.66,65
528,"Flyover between Pendurthi-Simhachalam North to avoid surface crossing at
Simhachalam 7.135 km PB73/2023-24/NR
(CAO/C/SCoR SCoR mor)
(612827)
(-) (-)",Andhra Pradesh,"04/2023
(06/2024)","04/2027
(-)","183.65
(183.65)",25.44,21
