Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1534,"Balance work of Construction of Ring Road for Raebareli City on eastern side of NH-
24B Phase-1 on EPC mode.
(MoRTH)
(618009)",Uttar Pradesh,"12/2019
(10/2020)","04/2022
(07/2022)","319.96
(347.8)",0,94
1535,"Construction of Balrampur bypass with 2L flexible pavement configuration from
km.223.000 of NH-330 to km.328.300 of NH-730 under EPC mode
(MoRTH)
(618054)",Uttar Pradesh,"12/2022
(08/2024)","02/2026
(-)","515.69
(515.69)",80.95,42
1536,"Construction of Pratapgarh Bypass Extension connecting NH-31 to NH-330 on EPC
mode in the State of Uttar Pradesh.
(MoRTH)
(618055)",Uttar Pradesh,"10/2022
(01/2024)","06/2025
(-)","225.17
(225.17)",0,66
1537,"Improvement and Up-gradation to two Lane with Paved Shoulder Configuration from
existing km. 420.00 Shohrathgarh to km. 454.00 Uska Bazar of NH-730 in the state of
Uttar Pradesh EPC basis
(MoRTH)
(618056)",Uttar Pradesh,"01/2022
(03/2024)","09/2025
(04/2026)","509.65
(484.42)",84.14,49
1538,"Construction of Shohratgarh Bypass on NH-730 under EPC mode in the State of Uttar
Pradesh
(MoRTH)
(618057)",Uttar Pradesh,"10/2022
(11/2023)","05/2025
(-)","189.31
(189.31)",0,43
1539,"Widening & Strenghteningof section from Bharthana chowk to Kodarkoot km.0.00 to
km.40.00 of NH-91-A on EPC mode
(MoRTH)
(618063)",Uttar Pradesh,"03/2020
(03/2023)","09/2024
(08/2025)","262.37
(343.77)",112.46,90
1540,"Construction of Amethi bypass Part-II at km.30.050 of NH-931 under EPC mode in the
state of Uttar Pradesh
(MoRTH)
(618066)",Uttar Pradesh,"12/2022
(02/2025)","02/2027
(-)","283.86
(283.86)",15.27,33
1541,"Rehabilitation & Up-gradation from design Km. 0.000 to Km. 69.280 of NH-931
Pratapgarh - Amethi - Gauriganj -Musafirkhana to two lane with paved shoulder on
Engineering, Procurement & Construction EpC mode in the State of Uttar Pradesh
(MoRTH)
(618067)",Uttar Pradesh,"05/2023
(11/2025)","11/2027
(-)","1086.3
(1086.3)",0,0
1542,"Construction of two lane with paved shoulder from existing Km.0.000 to Km.55.610
design km. 0.000 to km. 54.048 of NH-124D
(MoRTH)
(618075)",Uttar Pradesh,"12/2021
(02/2024)","02/2026
(-)","840.93
(773.58)",134.9,57
1543,"Construction of Mariahu Bypass with four lane paved shoulder configuration Km.
53.540 to Km.59.200 of NH-135A on EPC mode in the state of Uttar Pradesh
(MoRTH)
(618081)",Uttar Pradesh,"03/2023
(02/2024)","02/2026
(-)","438.24
(362.39)",0,47
1544,"Widening & Upgradation to four lane configuration from Km.34.900 Bhadohi to
km.73.134 Jaunpur of NH-135A on EPC mode
(MoRTH)
(618082)",Uttar Pradesh,"03/2021
(11/2022)","05/2024
(-)","395.62
(392.03)",0,86
1545,"Improvement and upgradation to two lane with Paved Shoulder configuration from
existing km 55.00 to km 90.00 Design length 34.76 of NH-227A near Chhapia Village
to near Sikriganj in the State of UP on EPC Mode.
(MoRTH)
(618110)",Uttar Pradesh,"11/2021
(11/2022)","05/2024
(07/2025)","307.11
(307.11)",125.88,0
1546,"Improvement and upgradation to two lane with paved shoulder configuration from
existing km 90.00 to 130.00 Design length 39.15 of NH-227A near Sikriganj to
Barhalganj in the State of UP on EPC Mode.
(MoRTH)
(618111)",Uttar Pradesh,"08/2021
(12/2023)","06/2025
(-)","403.36
(345.34)",0,87
1547,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg Package I, from
km 228.920 Jagarnathpur to Km 235.960/0.000 MakhaudaDham to Km 29.000 Sarpur
in the State of Uttar Pradesh on EPC basis
(MoRTH)
(618112)",Uttar Pradesh,"03/2022
(05/2025)","11/2026
(-)","912.5
(912.5)",0,2
1548,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg Package III, from
Km.47.800 Gosaiganj to Km.73.300 Bikapur in the State of Uttar Pradesh on EPC
basis.
(MoRTH)
(618113)",Uttar Pradesh,"03/2022
(05/2025)","11/2026
(-)","587.97
(587.97)",12.78,15
1549,"lmprovement and Up-gradation from Km. 73.300 Bikapur to Km.140.960 Patranga of
NH-227B 84 Kosi Parikrama Marg to 2LPS along with Parikrama Path
(MoRTH)
(618116)",Uttar Pradesh,"11/2022
(01/2026)","01/2028
(-)","1679.75
(1679.75)",0,0
1550,"Rehabilitation and upgradation from km 51.600 to km 75.700 of NH-321G Nuhkhas to
Etah section to two lane with paved shoulder configuration under EPC mode in the
State of Uttar Pradesh
(MoRTH)
(618124)",Uttar Pradesh,"01/2022
(02/2024)","08/2025
(-)","343.54
(343.54)",53.25,49
1551,"Improvement and up-gradation to 2LPS of NH-227B 84-Kosi Parikrama Marg
PackageVI, Design Km 160200 Bahuvan Madar Majha to Km 224040 Jagarnathpur
under HAM
(MoRTH)
(618162)",Uttar Pradesh,"05/2023
(01/2026)","01/2028
(-)","2008.7
(2008.7)",0,0
1552,"Rehabilitation and Up-gradation from km. 0000 to km.40390 of NH-730S
MaharajganjNichloulThuthibari to two lane with paved shoulders in the State of U.P.
on Engineering, Procurement & Construction EPC Basis.
(MoRTH)
(618163)",Uttar Pradesh,"03/2023
(06/2024)","12/2025
(-)","809.25
(603.19)",0,53
1553,"Construction of four lane highway with paved shoulder from Km.74.700 to Km.112.950
of NH-731A i/c Yamuna Bridge on HAM in the state of Uttar Pradesh.
(MoRTH)
(618164)",Uttar Pradesh,"03/2022
(06/2024)","06/2026
(-)","1141.67
(1157.31)",0,68
1554,"Construction of 4-lane highway with paved shoulders from Km 49.155 to Km 74.700 of
NH-731A on Hybrid Annuity Mode in the state of Uttar Pradesh
(MoRTH)
(618165)",Uttar Pradesh,"01/2022
(02/2024)","01/2026
(-)","1156.72
(1156.72)",0,92
1555,"Construction of 4-lane green field highway from Km. 35.000 to Km. 49.155 of NH-
731A with paved shoulders on Hybrid Annuity Mode in the state of Uttar Pradesh
(MoRTH)
(618166)",Uttar Pradesh,"01/2022
(10/2023)","10/2025
(-)","697.66
(697.66)",0.04,99
