Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
761,"Rehabilitation and upgradation of New NH 544DD from design Chainage Km. 56/000
to 102/20 of Kalyandrg - Molakalmuru Section
(MoRTH)
(618194)",Andhra Pradesh,"03/2018
(08/2018)","02/2020
(11/2021)","294.13
(285.29)",287.94,98
762,"Rehabilitation and Up-gradation of Pasarlapudi to Dhindi section from Km 105/170 to
Km 126/510 of NH -214 New NH -216 to two lane with paved shoulder in the state of
Andhra Pradesh under NHDP-IV
(MoRTH)
(618237)",Andhra Pradesh,"03/2017
(09/2017)","09/2019
(05/2024)","263.45
(263.45)",151.56,98
763,"Rehabilitation and Up-gradation of Thimmapuram to Gurajanapalli section from Km
26/150 to Km 41/161 of NH - 214 New NH - 216 to two lane with paved shoulder in
the state of Andhra Pradesh under NHDP-IV
(MoRTH)
(618238)",Andhra Pradesh,"08/2016
(01/2017)","07/2018
(12/2021)","350.61
(432.91)",0,0
764,"Construction of Paderu bypass Km 0000 to Km 13000 of 2- lane with paved shoulder
on NH-516E
(MoRTH)
(618254)",Andhra Pradesh,"03/2023
(01/2025)","07/2026
(-)","244.43
(244.43)",2.14,3
765,"Two laning with paved shoulders of Lambasingi to Paderusection of NH 516E
(MoRTH)
(618255)",Andhra Pradesh,"04/2020
(11/2023)","11/2025
(-)","361.24
(358.05)",77.68,23
766,"Rehabilitation and Upgradation to 2-lane with paved should ders Sir, configuration of
Chaprathipalem to Lambasingi section Km 165500 to Km 205000 of NH-516E in the
State of Andhra Pradesh under Green National Highways Corridor Project GNHCP
with the loan assistance of World Bank on EPC mode
(MoRTH)
(618256)",Andhra Pradesh,"08/2020
(10/2022)","10/2024
(-)","311.22
(311.22)",172.01,76
767,"Rehabilitation and Upgradation to 2-lane with paved shoulders configuration of
Koyyuru to Chaprathipalem section Km 120000 to Km 165500 of NH-516E in the
State of Andhra Pradesh under Green National Highways Corridor Project GNHCP
with the loan assistance of World Bank on EPC mode
(MoRTH)
(618257)",Andhra Pradesh,"08/2020
(07/2022)","07/2024
(06/2025)","349.29
(349.29)",221.52,86
768,"Two laning with paved shoulders of Gondiguda to Araku uptoBhallaguda section of NH
516E
(MoRTH)
(618258)",Andhra Pradesh,"08/2020
(09/2021)","09/2023
(09/2024)","296.66
(289.11)",237.52,91
769,"Two laning with paved shoulders of Paderu to GundigudaSection of NH 516E
(MoRTH)
(618259)",Andhra Pradesh,"08/2020
(03/2021)","03/2023
(03/2024)","222.61
(222.61)",122.52,100
770,"Construction of i Connecting Road from Z-Morh Tunnel to Zojila Tunnel Road Length
18.475km and ii 14.150 Km long 2-L Bi-directional single tube Zoji-la Tunnel across
Zojila Pass on Sonamarg - Kargil section from Km 82 to Km 118 of NH-01 under
PMDP
(NHIDCL)
(618412)",Andhra Pradesh,"01/2018
(10/2020)","09/2026
(12/2027)","6808.69
(6808.69)",0,0
