Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
151,"186 MW Tato-I H E Project
(North Eastern Electric Power Corporation Limited)
(611699)
(-) (-)",Arunachal Pradesh,"12/2024
(05/2025)","07/2029
(-)","1750.07
(1750.07)",78.38,5.1
152,"700 MW Tato-II HE Project
(North Eastern Electric Power Corporation Limited)
(611716)
(-) (-)",Arunachal Pradesh,"09/2025
(09/2025)","09/2031
(-)","8146.21
(8146.21)",253.97,6.54
153,"Kalai-II Hydro Electric Project [1200 MW]
(THDC India Limited)
(619311)
(-) (-)",Arunachal Pradesh,"04/2026
(04/2026)","10/2032
(-)","14105.83
(14105.8)",188.62,0
154,"Buxar Thermal Power Project [1320 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602579)
(-) (-)",Bihar,"03/2019
(06/2019)","01/2024
(05/2026)","10439.09
(13756.6)",13606.72,94.94
155,"Nabinagar Super Thermal Power Project, Stage-II [3x800 MW]
(National Thermal Power Corporation [NTPC])
(619051)
(-) (-)",Bihar,"11/2024
(03/2025)","07/2030
(09/2030)","29948
(29948)",3099.94,13.65
156,"Lara Super Thermal Power Project Stage-II [2 x 800 MW]
(National Thermal Power Corporation [NTPC])
(611930)
(-) (-)",Chhattisgarh,"08/2023
(08/2023)","06/2028
(11/2028)","15530
(16106)",5279.03,32.3
157,"Sipat Super Thermal Power Project, Stage-III [1x800 MW]
(National Thermal Power Corporation [NTPC])
(617188)
(-) (-)",Chhattisgarh,"09/2024
(09/2024)","09/2029
(11/2029)","9791
(9791)",1795.82,21.3
158,"Bagodara Solar Power Project
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(709747)
(-) (-)",Gujarat,"03/2021
(05/2021)","12/2025
(12/2025)","339.35
(339.35)",370,51.86
159,"Dhaulasidh Hydro Electric Project [66 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602582)
(-) (-)",Himachal Pradesh,"10/2020
(05/2021)","11/2025
(03/2027)","687.97
(1561.21)",1159.67,79.59
160,"Luhri Stage-I Hydro Electric Project [210 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(602593)
(-) (-)",Himachal Pradesh,"11/2020
(11/2020)","01/2026
(02/2030)","1810.56
(4681.64)",1958.25,52.13
161,"Sunni Dam Hydro Electric Project [382 MW]
(Satluj Jal Vidyut Nigam [SJVN] Thermal Limited)
(611586)
(-) (-)",Himachal Pradesh,"01/2023
(01/2023)","04/2028
(12/2029)","2614.51
(4925.87)",1115.87,34.58
162,"Pakal Dul [Drangdhuran] Hydroelectric Project, 1000 MW
(National Hydroelectric Power Corporation Limited [NHPC])
(602525)
(-) (-)","Jammu and
Kashmir","10/2014
(02/2018)","04/2020
(12/2026)","8112.12
(12728)",9313.54,82.05
163,"Kiru HE Project
(National Hydroelectric Power Corporation Limited [NHPC])
(602532)
(-) (-)","Jammu and
Kashmir","03/2019
(02/2020)","09/2023
(12/2026)","4287.59
(5409)",3948.67,87
164,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.
(National Hydroelectric Power Corporation Limited [NHPC])
(602535)
(-) (-)","Jammu and
Kashmir","02/2021
(01/2022)","02/2026
(11/2028)","5281.94
(5281.94)",1639.83,31.29
165,"Kwar HE Project
(National Hydroelectric Power Corporation Limited [NHPC])
(605155)
(-) (-)","Jammu and
Kashmir","05/2022
(11/2022)","11/2026
(03/2028)","4526.12
(4526.12)",1701.47,36.52
166,"Patratu Thermal Power Station Expansion Project Phase-I [3x800 MW]
(National Thermal Power Corporation [NTPC])
(400261)
(-) (-)",Jharkhand,"11/2017
(11/2017)","03/2023
(04/2027)","18668
(20302)",19207.59,90.5
167,"Koderma Thermal Power Station Phase II [2X800 MW] At Koderma, Jharkhand
(Damodar Valley Corporation)
(611509)
(-) (-)",Jharkhand,"04/2023
(11/2024)","03/2029
(-)","14358
(14358)",2114.29,13.5
168,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW]
(National Thermal Power Corporation [NTPC])
(618976)
(-) (-)",Madhya Pradesh,"11/2024
(05/2025)","03/2030
(05/2030)","20446
(20446)",2141.47,10
169,"Subansiri Lower HE Project [2000 MW]
(National Hydroelectric Power Corporation Limited [NHPC])
(602096)
(-) (-)","Multi-States
(Arunachal
Pradesh, Assam)","09/2003
(01/2005)","09/2010
(05/2026)","6285.33
(26075.5)",26379.99,97.84
170,"Talcher Thermal Power Station Stage III [2 x 660 MW] Expansion
(National Thermal Power Corporation [NTPC])
(602961)
(-) (-)",Odisha,"08/2022
(09/2022)","05/2027
(05/2028)","11843.75
(12543)",6779.45,53.5
171,"Darlipali Super Thermal Power Project, Stage-II [1x800 MW]
(National Thermal Power Corporation [NTPC])
(619056)
(-) (-)",Odisha,"11/2025
(11/2025)","01/2031
(05/2031)","11131
(11131)",560.18,2.45
172,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO
POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]
(National Hydroelectric Power Corporation Limited [NHPC])
(602181)
(-) (-)",Sikkim,"03/2019
(03/2020)","03/2024
(12/2027)","5748.04
(5748.04)",4519.87,73.48
