Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1177,"Construction of 6 lane Indore western bypass from km 0000 to Km 34000 Pkg -l in the
State of Madhya Pradesh on Hybrid Annuity Mode under NHO
(National Highways Authority of India [NHAI])
(618932)",Madhya Pradesh,"02/2024
(01/2026)","12/2027
(-)","1534.7
(1472.68)",175.29,0
1178,"4L of Budhni to Shahganj Bypass End Package-III of NH-146B from Km. 73.750 to
Km. 102.000
(National Highways Authority of India [NHAI])
(618962)",Madhya Pradesh,"03/2024
(08/2025)","08/2027
(-)","1102.97
(770.21)",11.6,9
1179,"4 Laning of Sandalpur to Nasrullaganj Pkg-1 section of NH-146B Length 43.2 Km.
(National Highways Authority of India [NHAI])
(618964)",Madhya Pradesh,"03/2025
(01/2026)","01/2028
(-)","1425.98
(1425.98)",6.6,0
1180,"Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000
near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146
(National Highways Authority of India [NHAI])
(618966)",Madhya Pradesh,"02/2024
(08/2025)","08/2027
(-)","1123.17
(1103.22)",12.56,5
1181,"Dhangaon - Borgaon section km 81.000 to km 139.000 [Indore - Edlabad Pkg IV]
(National Highways Authority of India [NHAI])
(619100)",Madhya Pradesh,"01/2020
(08/2021)","08/2023
(02/2025)","866
(1185.04)",525.2,99
1182,"Indore - Harda Pkg-II [Raghavgarh to Nanasa from km. 29.30 to km. 92.30]
(National Highways Authority of India [NHAI])
(619114)",Madhya Pradesh,"01/2023
(03/2024)","03/2026
(-)","1081.51
(1146.63)",300.11,39
1183,"Construction of 6 lane flyover from Khapari ROB to Mihan Interchange design
chainage km 8760 to 11450 L- 2.69 km and upgradation of existing 4L PS road to
6LPS with service road by flexible pavement design chainage km 11450 to 14500 L-
3.05 [total project length 5.74 km] in section of Nagpur - Hyderabad NH-44 Old NH-7
in Nagpur district in the state of Maharashtra on HAM mode.
(MoRTH)
(617912)",Maharashtra,"03/2024
(10/2025)","10/2027
(-)","619.55
(619.55)",0,0
1184,"Construction of 4 Lane Flyover at Nagpur RTO Chowk To Nagpur University Campus
from Ch 2/250 to 5/100 and 4 lane flyover at wadi/midc junction from km 8/360 to km,
10/300 on NH 53 in state of Maharashtra.
(MoRTH)
(617917)",Maharashtra,"03/2021
(03/2022)","03/2024
(04/2025)","478.83
(490.52)",0,95
1185,"Construction of New Four Lane Bypass to Parbhani City Parwa to Asola Km 463/265
to Km 481/180 Design Ch. 19220 to Ch. 34434 Length-15.214 Km section of NH-61
on EPC mode in the State of Maharashtra.
(MoRTH)
(617932)",Maharashtra,"03/2022
(07/2023)","10/2024
(05/2025)","496.64
(496.64)",0,62
1186,"Up-gradation to four lane/ Two lane with paved shoulders configuration of Kalyan -
Murbad - Malshej Ghat - Nirmal Road NH- 61 km 15/200 to Km 38/00 and from Km.
58/00 to Km 84/00 Design length 48.58 km of NH-61 on EPC Mode in Thane District
in the state of Maharashtra
(MoRTH)
(617933)",Maharashtra,"02/2023
(03/2024)","08/2026
(-)","984.07
(984.07)",0,88
