Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
407,"500 KTA PDHPP Project, Usar
(Ministry of Petroleum & Natural Gas)
(400168)
(N16000430) (3026)",Maharashtra,"04/2021
(04/2021)","04/2025
(04/2027)","8797
(11256)",8003.66,90.7
408,"Lube Modernization & Bottom Upgradation Project at Mumbai Refinery
(Ministry of Petroleum and Natural Gas)
(616933)
(N16000540) (-)",Maharashtra,"12/2024
(12/2024)","03/2028
(03/2028)","4679
(4679)",270.1,10.7
409,"Petro Resid Fluidized Catalytic Cracking [PRFCC] Unit and its associated facilities at
Mumbai Refinery
(Ministry of Petroleum & Natural Gas)
(619223)
(-) (11911)",Maharashtra,"05/2025
(05/2025)","09/2029
(09/2029)","13626
(13626)",55.4,4.4
410,"Augmentation of DUPL-DPPL Pipeline
(Ministry of Petroleum & Natural Gas)
(619224)
(-) (11913)",Maharashtra,"06/2025
(06/2025)","03/2028
(03/2028)","844
(844)",0.61,6.1
411,"Installation of Compression facility at GAIL Usar
(Ministry of Petroleum & Natural Gas)
(619225)
(-) (-)",Maharashtra,"04/2025
(04/2025)","04/2027
(04/2027)","260.2
(260.2)",0,0
412,"HP TDAE Unit in Mumbai Refinery
(Hindustan Petroleum Corporation Limited)
(709760)
(N16000534) (-)",Maharashtra,"06/2024
(06/2024)","04/2026
(06/2026)","240
(240)",151.04,85
413,"City Gas Distribution Project at Beed, Jalgaon and Jalna Districts
(MinistryofPetroleumNaturalGas)
(709771)
(N16000487) (-)",Maharashtra,"03/2022
(03/2022)","09/2031
(09/2031)","865
(865)",78.67,3.4
414,"Construction of Additional Tankages and Allied Facilities at JNPT Terminal
(MinistryofPetroleumNaturalGas)
(709780)
(N16000504) (-)",Maharashtra,"04/2022
(04/2022)","08/2026
(08/2026)","341.43
(436.14)",300.5,70.9
415,"ATF Pipeline from Jawaharlal Nehru Port Trust to Navi Mumbai International Airport
(Indian Oil Corporation Limited [IOCL])
(709782)
(N16000456) (-)",Maharashtra,"08/2022
(08/2022)","08/2025
(06/2026)","165
(165)",101.62,97.8
416,"POL & LOBS Installations with Receipt Pipelines at Rasayani
(Bharat Petroleum Corporation Limited [BPCL])
(709797)
(N16000519) (9966)",Maharashtra,"05/2023
(05/2023)","05/2026
(05/2026)","2585
(2585)",1288.41,80.6
417,"Visakh Raipur Pipeline Project
(Ministry of Petroleum and Natural Gas)
(616254)
(N16000539) (-)","Multi-States
(Andhra Pradesh,
Chhattisgarh,
Odisha)","09/2024
(09/2024)","09/2027
(09/2027)","2212
(2212)",498.11,34
418,"North East Gas Grid
(Ministry of Petroleum & Natural Gas)
(701346)
(N16000439) (2106)","Multi-States
(Arunachal
Pradesh, Assam,
Manipur,
Meghalaya,
Mizoram,
Nagaland, Sikkim,
Tripura, West
Bengal)","04/2020
(04/2020)","03/2024
(07/2026)","9265
(9265)",6877.97,87.6
419,"Pipeline Rehabilitation Project, Phase-II
(Ministry of Petroleum & Natural Gas)
(617827)
(-) (10800)","Multi-States
(Assam, Bihar,
West Bengal)","12/2024
(12/2024)","12/2029
(12/2029)","680
(680)",8.19,24
420,"CGD Project in Banka, Dumka, Godda, Jamtara, Pakur, Sahibganj GA ID 11A.02
(Hindustan Petroleum Corporation Limited)
(709757)
(N16000497) (-)","Multi-States
(Bihar, Jharkhand)","06/2022
(06/2022)","06/2030
(06/2030)","1377
(1377)",375.17,37
421,"Mumbai Nagpur Jharsuguda Pipeline Project
(Ministry of Petroleum & Natural Gas)
(701354)
(N16000398) (2523)","Multi-States
(Chhattisgarh,
Madhya Pradesh,
Maharashtra,
Odisha)","06/2020
(06/2020)","05/2023
(06/2026)","7844.25
(8255)",7070.1,98.9
422,"Mehsana-Bhatinda & Bhatinda-Jammu Natural Gas Pipeline
(Ministry of Petroleum & Natural Gas)
(701330)
(-) (739)","Multi-States
(Gujarat, Haryana,
Punjab,
Rajasthan)","07/2011
(07/2011)","06/2024
(12/2026)","7392
(7392)",6354.05,90.2
423,"Gurdaspur Jammu Pipeline
(Gas Authority of India Limited [GAIL])
(612853)
(N16000531) (-)","Multi-States
(Jammu and
Kashmir, Punjab)","07/2023
(07/2023)","07/2026
(07/2026)","521.9
(521.9)",302.5,47.6
424,"Kochi - Koottanad - Bangalore - Mangalore Pipeline Phase-II
(Ministry of Petroleum & Natural Gas)
(701228)
(N16000285) (803)","Multi-States
(Karnataka,
Kerala, Tamil
Nadu)","06/2009
(06/2009)","12/2012
(09/2026)","2915
(5909)",4790.3,96.6
425,"City Gas Distribution Maharashtra Natural Gas Limited
(Ministry of Petroleum & Natural Gas)
(701338)
(-) (-)","Multi-States
(Karnataka,
Maharashtra)","01/2006
(01/2006)","06/2031
(06/2031)","5535
(5535)",4230.6,47
426,"Dhamra Haldia Pipeline Project
(Ministry of Petroleum & Natural Gas)
(701344)
(N16000391) (2527)","Multi-States
(Odisha, West
Bengal)","03/2020
(03/2020)","11/2022
(09/2026)","1030.65
(1125)",916.9,93.7
427,"City Gas Distribution Projects at Fazilka [except area already authorized], Ganganagar
and Hanumangarh districts
(Bharat Petroleum Corporation Limited [BPCL])
(709794)
(N16000520) (-)","Multi-States
(Punjab,
Rajasthan)","12/2022
(12/2022)","06/2030
(06/2030)","3207
(3207)",414.52,30.8
