Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
823,"Construction of 4-Lane Bridge including approaches over River Brahmaputra between
Dhubri on North Bank,Assam and Phulbari on south Bank,Meghalaya on NH-127B
under JICA ODA Loan assistance Phase-III
(NHIDCL)
(618373)",Assam,"05/2019
(12/2020)","09/2028
(12/2028)","4997.04
(4997.04)",0,67
824,"4-Laning from Rangagara to Kaliabor Tiniali from km 297.00 to km 315.315 of NH-37
on EPC basis under SARDP-NE in state of Assam
(NHIDCL)
(618435)",Assam,"01/2016
(10/2017)","04/2020
(03/2025)","386.51
(386.51)",0,0
825,"4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to
Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE
(NHIDCL)
(618436)",Assam,"03/2015
(12/2016)","06/2019
(03/2025)","599
(599)",0,0
826,"Construction of Balance Work of 4-Laning of NH-37 Section between End of Moran
Bypass to Bogibeel junction near Lapetketa Km. 561.700-Km. 580.875 under SARDP-
NE, Phase 'A' in the State of Assam on EPC mode Pkg-I Road works & Toll Plaza
(NHIDCL)
(618437)",Assam,"01/2016
(09/2024)","08/2025
(-)","274.34
(274.34)",0,100
827,"4-Laning of NH-37 Section between Demow to End of Moran Bypass From Km.
534.800 to Km. 561.700 including Emergency Landing Facility ELF under SARDP-NE,
Phase 'A' in the State of Assam on EPC mode
(NHIDCL)
(618438)",Assam,"01/2016
(01/2023)","08/2025
(01/2025)","385.57
(385.57)",0,0
828,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-
37 Old from Km 490.800 to Km 501.800 11.000 Km, under SARDP- NE under EPC
Mode in the state of Assam Pkg-I Road Works
(NHIDCL)
(618441)",Assam,"01/2016
(10/2024)","09/2025
(-)","467.79
(476.5)",72.13,0
829,"Development of External Trunk Connectivity and Internal Infrastructure Works at Multi
Model Logistics ParkMMLP at Jogighopa in the State of Assam on EPC Mode
Package-I Road and Utility Works
(NHIDCL)
(618455)",Assam,"02/2020
(09/2020)","09/2024
(10/2024)","693.97
(693.97)",0,0
830,"6L Standalone Flyovers at Bongaigaon, Chapaguri, Pathsala, Simlaguri chowk and
Baihata Bypass Junctions on stretches of NH-31 and NH-27
(National Highways Authority of India [NHAI])
(618575)",Assam,"03/2022
(01/2023)","07/2024
(-)","457.72
(412.15)",371.63,100
831,"6L Standalone Flyovers at Raha, Demow, Borghat, Kathiatali junctions and ROB at
Jagiroad on stretches of NH 36 and NH 27
(National Highways Authority of India [NHAI])
(618576)",Assam,"03/2022
(12/2022)","06/2024
(-)","280.75
(255.53)",211.79,99
832,"Construction of proposed 4Lane Revelgunj bypass NH-19 in the State of Bihar on
EPC mode connecting NH 19 to 85 origin
(MoRTH)
(617897)",Bihar,"03/2022
(07/2023)","07/2025
(-)","295.24
(295.24)",33.07,73
