Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
117,"BHARATPUR RE-ORGANIZATION OCP
(Mahanadi Coalfields Limited (MCL))
(400392)",Odisha,"11/2018
(11/2018)","03/2029
(-)","2838.86
(2838.86)",1672.82,47
118,"BASUNDHARA WEST EXTENSION OPEN
(MCL - CIL)
(615193)",Odisha,"05/2014
(05/2014)","03/2019
(03/2029)","479.15
(479.15)",273.75,64
119,"Naini Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615857)",Odisha,"03/2020
(03/2020)","03/2026
(-)","494.3
(494.3)",491.33,80
120,"INTEGRATED KULDA GARJANBAHAL O
(Mahanadi Coalfields Limited [MCL])
(616226)",Odisha,"04/2023
(04/2023)","03/2033
(-)","3563.5
(3563.5)",568.54,3
121,"BHUBANESWARI EXPN OCP 50 MTY
(MCL - CIL)
(616231)",Odisha,"03/2024
(03/2024)","03/2033
(-)","5366.27
(5366.27)",466.03,14
122,"HINGULA II OC EXPN PH III 15 M
(MCL - CIL)
(616232)",Odisha,"11/2022
(11/2022)","03/2029
(-)","1561.85
(1561.85)",271.74,24
123,"BALABHADRA OCP
(MCL - CIL)
(616233)",Odisha,"04/2023
(04/2023)","03/2030
(-)","978.44
(978.44)",211.37,11
124,"Jawahar Khani Open Cast Mine
(Singareni Collieries Company Limited [SCCL])
(615818)",Telangana,"12/2021
(12/2021)","03/2025
(03/2027)","297.88
(297.88)",46.82,20
125,"Kalyanikhani Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615858)",Telangana,"03/2016
(05/2017)","03/2026
(-)","384.32
(384.32)",281.83,75
126,"Kakathiya Khani Opencast - III Project Phase - I
(Singareni Collieries Company Limited [SCCL])
(615859)",Telangana,"03/2017
(05/2017)","03/2026
(-)","413.84
(413.84)",397.55,79
127,"Godavarikhani Coal Mine - 5
(Singareni Collieries Company Limited [SCCL])
(615860)",Telangana,"07/2019
(05/2019)","03/2025
(03/2026)","607.04
(607.04)",191.08,71
128,"Indaram Opencast Project
(Singareni Collieries Company Limited [SCCL])
(615861)",Telangana,"08/2017
(12/2022)","03/2025
(03/2026)","424.81
(424.81)",402.64,80
129,"Goleti Opencast Mine
(Singareni Collieries Company Limited [SCCL])
(615862)",Telangana,"07/2021
(08/2021)","03/2026
(-)","345.6
(345.6)",75.87,21
130,"Venkatesh Khani Coal Mine
(Singareni Collieries Company Limited [SCCL])
(615863)",Telangana,"10/2020
(06/2020)","03/2026
(-)","484.5
(484.5)",466.62,96
131,"Ramagundam OC-II Extension Project
(Singareni Collieries Company Limited [SCCL])
(615864)",Telangana,"11/2015
(06/2015)","03/2026
(-)","489.62
(489.62)",405.54,77
132,"Kakatiyakhani OC - 2 Project
(Singareni Collieries Company Limited [SCCL])
(615865)",Telangana,"08/2017
(09/2017)","03/2025
(03/2026)","442.42
(442.42)",205.79,63
133,"MOHANPUR EXPANSION OC -PHASE II
(Eastern Coal Fields Limited [ECL])
(400173)",West Bengal,"11/2020
(11/2020)","03/2026
(-)","888.99
(888.99)",108.25,30
134,"BONJEMEHARI EXPANSION OCP
(Eastern Coal Fields Limited [ECL])
(400180)",West Bengal,"08/2021
(08/2021)","03/2026
(03/2026)","570.11
(570.11)",81.9,16
135,"NAKRAKONDA KUMARDIH- B OCP
(Eastern Coal Fields Limited [ECL])
(400181)",West Bengal,"08/2018
(08/2018)","03/2029
(-)","502.68
(502.67)",67.68,26
136,"SIDULI [OC & UG]
(ECL - CIL)
(400182)",West Bengal,"05/2018
(05/2018)","03/2027
(-)","535.18
(535.17)",5.27,14
137,"TILABONI UG
(Eastern Coal Fields Limited [ECL])
(400186)",West Bengal,"01/2023
(03/2023)","03/2029
(03/2029)","749.08
(749.08)",52.18,10
138,"JHANJRA EXPANSION UG
(Eastern Coal Fields Limited [ECL])
(400312)",West Bengal,"04/2020
(04/2020)","03/2029
(-)","1210.12
(1210.12)",534.84,44
139,"SONEPUR BAZARI EXPANSION OCP [12 MTY]
(Eastern Coal Fields Limited [ECL])
(400315)",West Bengal,"07/2021
(07/2021)","03/2029
(-)","5365.88
(5365.88)",570.02,17
140,"2.0 MTPA BHOJUDIH NLW WASHERY
(Ministry of Coal)
(611016)",West Bengal,"12/2015
(03/2019)","09/2020
(11/2025)","384.57
(384.57)",354.75,97
141,"ITAPARA OCP
(Eastern Coal Fields Limited [ECL])
(612816)",West Bengal,"12/2023
(12/2023)","03/2030
(-)","929.1
(929.1)",68.14,7
142,"SHYAMSUNDARPUR UG INCLUDING SA
(Eastern Coal Fields Limited [ECL])
(613793)",West Bengal,"04/2020
(04/2020)","03/2026
(-)","483.65
(483.65)",59.03,12
143,"PARASEA-BELBAID UG PROJECT
(Eastern Coal Fields Limited [ECL])
(613794)",West Bengal,"01/2023
(01/2023)","03/2028
(-)","389.1
(389.1)",131.42,17
144,"PARASCOLE JAMBAD OCP
(Eastern Coal Fields Limited [ECL])
(616230)",West Bengal,"11/2024
(11/2024)","03/2037
(-)","1193.55
(1193.55)",9.52,0
,Total (118),,,,172747.29,55557.54,
,Electricity Generation,,,,,,
145,"50 MW Wind Power Project
(NLC India Limited [NLCIL])
(617299)",Gujarat,"07/2022
(01/2024)","06/2025
(01/2026)","383.84
(383.84)",303.5,41
146,"NLC Talabira Thermal Power Project
(NLC India Limited [NLCIL])
(400231)",Odisha,"01/2017
(01/2024)","03/2030
(-)","27212.96
(27213)",2517.13,1
