Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
65,"CHUPERBHITA SIMLONG OCP MDO 6
(Eastern Coal Fields Limited [ECL])
(616225)
(N06000280) (6880)",Jharkhand,"12/2023
(12/2023)","03/2037
(-)","979.08
(979.08)",0,0.05
66,"JARANGDIH EXPN. OCP 1.5 MTY
(CCL - CIL)
(616236)
(N06000295) (-)",Jharkhand,"02/2020
(02/2020)","03/2029
(-)","414.37
(414.37)",85.6,32.62
67,"BLOCK E OCP
(Bharat Coking Coal Limited (BCCL))
(616253)
(N06000287) (7368)",Jharkhand,"03/2024
(03/2024)","03/2029
(-)","5850.83
(5850.83)",20.32,4.18
68,"Revised Jharia Master Plan for Dealing with Fire, Subsidence & Rehabilitation of
affected families in Jharia Coalfield- Reg.
(Bharat Coking Coal Limited [BCCL])
(617416)
(-) (9943)",Jharkhand,"06/2025
(07/2025)","12/2028
(-)","5940.47
(5940.47)",274.27,28
69,"North Dhadu Western Part OCP
(NLC India Limited [NLCIL])
(617764)
(-) (9968)",Jharkhand,"10/2023
(12/2023)","03/2029
(-)","1354.2
(1354.2)",227.34,40
70,"AMADAND OCP[4.0MTY]
(Ministry of Coal)
(400148)
(N06000148) (3111)",Madhya Pradesh,"03/2016
(03/2016)","03/2021
(03/2027)","869.44
(869.44)",325.4,75.15
71,"BLOCK B EXPANSION [3.5 TO 8.0
(Northern Coalfields Limited [NCL])
(400162)
(N06000184) (3059)",Madhya Pradesh,"07/2019
(07/2019)","03/2023
(03/2027)","998.71
(998.71)",520.97,50.39
72,"NIGAHI EXPANSION [15 TO 25 MTP
(Northern Coalfields Limited [NCL])
(400321)
(N06000196) (943)",Madhya Pradesh,"11/2020
(11/2020)","03/2025
(03/2028)","1729.68
(1729.68)",943.02,53.73
73,"KANCHAN OC EXP
(South Eastern Coalfields Limited [SECL])
(613802)
(N06000125) (-)",Madhya Pradesh,"12/2014
(12/2014)","03/2026
(03/2028)","371.04
(371.04)",149.84,58.2
74,"JHIRIA WEST OCP [1.5 MTY]
(South Eastern Coalfields Limited [SECL])
(613803)
(N06000166) (-)",Madhya Pradesh,"01/2024
(01/2024)","03/2029
(-)","366.94
(366.94)",35.82,41.29
75,"RPR TAWA-III UG 0.84 MTY
(Western Coalfields Limited [WCL])
(613804)
(N06000250) (-)",Madhya Pradesh,"12/2021
(12/2021)","03/2027
(-)","314.09
(314.09)",17.89,17.78
76,"AMALGAMATED DHANKASA & JAMUNIA
(Western Coalfields Limited [WCL])
(615185)
(N06000257) (-)",Madhya Pradesh,"09/2022
(09/2022)","03/2027
(-)","399.2
(399.2)",100.6,67.13
77,"RPR OF VISHNUPURI UG TO OC
(Western Coalfields Limited [WCL])
(615187)
(N06000260) (-)",Madhya Pradesh,"11/2022
(11/2022)","03/2029
(-)","220.62
(220.62)",0,11.2
78,"URDHAN EXPANSION OC COST PLUS
(Western Coalfields Limited [WCL])
(615194)
(N06000265) (-)",Madhya Pradesh,"07/2022
(01/2023)","03/2031
(-)","206.88
(206.88)",27.32,2.02
79,"SHARDA UG MINE
(Western Coalfields Limited [WCL])
(615195)
(N06000266) (-)",Madhya Pradesh,"07/2022
(09/2023)","03/2028
(-)","166.25
(166.25)",5.23,9.39
80,"GANDHIGRAM UG MINE
(Western Coalfields Limited [WCL])
(615206)
(N06000183) (-)",Madhya Pradesh,"08/2019
(08/2019)","03/2026
(-)","414.15
(414.15)",22.11,56.88
81,"JAYANT EXPN. [20 TO 38 MTPA]
(Northern Coalfields Limited [NCL])
(619032)
(-) (11593)",Madhya Pradesh,"02/2025
(02/2025)","03/2032
(-)","25560.48
(25560.5)",186.68,1.6
82,"RPR FOR RAMPUR BATURA OCP
(SECL - CIL)
(619053)
(-) (11612)",Madhya Pradesh,"05/2025
(05/2025)","03/2030
(-)","1604.69
(1604.69)",74.71,0.3
83,"BHATADI EXPANSION OC
(Western Coalfields Limited [WCL])
(400033)
(N06000254) (4376)",Maharashtra,"02/2020
(05/2022)","03/2028
(-)","580.61
(580.61)",112.17,33.91
84,"AMALGAMATED YEKONA I & YEKONA
(Western Coalfields Limited [WCL])
(400177)
(N06000132) (3012)",Maharashtra,"08/2015
(08/2015)","03/2025
(03/2026)","727.28
(727.28)",563.23,80.77
85,"DINESH[MAKARDHOKRA-III] OC
(Western Coalfields Limited [WCL])
(400178)
(N06000222) (3008)",Maharashtra,"02/2020
(02/2020)","03/2027
(-)","822.88
(822.88)",649.83,40.63
86,"DHUPTALA OC [SASTI UG TO OC ]
(Western Coalfields Limited [WCL])
(400353)
(N06000209) (776)",Maharashtra,"02/2019
(10/2021)","03/2028
(-)","711.01
(711.01)",174.55,19.02
