Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
559,"Barauni-Bachwara [16 km] - 3rd & 4th line incl. Barauni yard remodelling [32 km]
(East Central Railway [ECR] - I)
(706860)",Bihar,"10/2022
(08/2025)","08/2025
(10/2026)","645
(645)",43.21,56
560,"JHAJHA - BATIA
(East Central Railway [ECR] - I)
(900874)",Bihar,"03/2023
(03/2023)","03/2028
(01/2030)","588.18
(588.18)",1.19,0
561,"Kharsia-Dharamjaygarh with Spur line [East Corridor-Phase 1]
(Indian Railway Construction International Limited [IRCON])
(400220)",Chhattisgarh,"03/2016
(01/2014)","09/2018
(03/2026)","3055
(3407.09)",2637.75,94
562,"Doubling of Kirandul-Jagdalpur Line [150 km]
(East Coast Railway [ECoR] - II)
(400291)",Chhattisgarh,"02/2013
(03/2013)","03/2020
(05/2026)","1589
(1798)",1601.53,95
563,"Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20
Kms - 2nd Material Modification to Raipur Titlagarh doubling.
(SECR)
(602792)",Chhattisgarh,"07/2011
(05/2021)","02/2025
(03/2026)","1171
(1171)",381.99,100
564,"4th line between Nipania Bhatapara 14.4 Km
(South East Central Railway [SECR] - II)
(612815)",Chhattisgarh,"12/2022
(05/2024)","03/2027
(-)","170.49
(170.49)",9.1,7
565,"KHARSIA- NAYA RAIPUR-PARMALKASA 5th and 6th Line [278KM]
(CAO/C/SECR)
(617200)",Chhattisgarh,"04/2025
(04/2025)","03/2031
(-)","7853.84
(7853.84)",0,0
566,"Dallirajhara - Rowghat New Rail Line Project, Phase-I
(Rail Vikas Nigam Limited)
(617374)",Chhattisgarh,"NA
(11/2009)","03/2025
(02/2026)","1516.45
(1881.26)",2084.72,96
567,"Dallirajhra- Rowghat New Railway Line - Phase I [95 km]
(Rail Vikas Nigam Limited)
(705433)",Chhattisgarh,"07/2009
(12/2009)","09/2025
(12/2025)","1628
(1628)",1440.85,82
568,"Gevra Road-Pendra Road New Railway Line [135 km]
(Indian Railway Construction International Limited [IRCON])
(705444)",Chhattisgarh,"04/2014
(04/2014)","03/2022
(12/2025)","4970
(7448.52)",4842.72,77
569,"Boridand - Ambikapur Doubling Line Project
(South East Central Railway [SECR] - II)
(706854)",Chhattisgarh,"06/2022
(04/2022)","06/2030
(06/2030)","1376
(1576.72)",179.52,24
570,"4TH LINE - BHATAPARA-HATHBAND [8.8 KM] [PB-72/NR/2022-23]
(SECR)
(709815)",Chhattisgarh,"09/2022
(05/2024)","01/2027
(12/2027)","177.03
(177.03)",0,4
571,"4TH LINE - BHILAI-BHILAI NAGAR [8.8 KM] [PB-72/NR/2022-23]
(SECR)
(709816)",Chhattisgarh,"09/2022
(05/2024)","02/2027
(02/2027)","177.34
(177.34)",1.91,7
572,"4TH LINE - DADHAPARA-BELHA [9.2 KM] [PB-72/NR/2022-23]
(SECR)
(709817)",Chhattisgarh,"09/2022
(05/2024)","11/2026
(11/2026)","169.06
(169.06)",20.47,63
573,"4TH LINE RAJNANDGAON-DONGARHGARH [31.2 KM] [PB-72/NR/2022-23]
(SECR)
(709818)",Chhattisgarh,"09/2022
(05/2024)","01/2027
(01/2027)","328.34
(328.34)",63.51,30
574,"3RD AND 4TH LINE - SARAGBUNDIA AND MADWARANI
(SECR)
(709819)",Chhattisgarh,"09/2022
(05/2025)","12/2026
(12/2026)","167.64
(167.64)",0.18,6
575,"Redevelopment of New Delhi Railway Station and construction of associated
infrastructure
(Rail Land Development Authority)
(613785)",Delhi,"01/2023
(06/2024)","12/2028
(-)","4744
(4744)",169.58,2
576,"Development of New Bijwasan Railway Terminal
(Northern Railways)
(617379)",Delhi,"02/2008
(03/2013)","03/2020
(12/2026)","446.21
(446.21)",524.63,82
577,"Anand Vihar-Tilak Bridge 3rd & 4th line
(CAO/C/NR)
(705583)",Delhi,"03/2013
(03/2013)","03/2023
(12/2027)","667
(667)",291.39,64
578,"Kosamba Umarpada 70 Km
(PCE/WR)
(611918)",Gujarat,"07/2023
(07/2022)","03/2027
(-)","468
(468)",20.28,8
579,"New Broad Gauge line between Naliya to Jakhau Port
(Western Railway (WR) - II)
(611943)",Gujarat,"02/2023
(02/2023)","01/2028
(01/2028)","410.26
(410.26)",9.27,5
580,"Quadrupling between Gandhidham Adipur with Y connection at Adipur for providing
direct entry towards Mundra Port and Bhuj and high level platform at Gopalpur 11Kms
(Western Railway (WR) - II)
(611944)",Gujarat,"02/2023
(02/2023)","03/2026
(01/2026)","152.44
(152.44)",120.36,95
581,"Petlad Bhadran 23 Kms
(Western Railway)
(611945)",Gujarat,"05/2022
(05/2022)","05/2030
(05/2030)","307.11
(307.11)",13.66,17
582,"Samlaya Timba Road 54 km
(PCE/WR)
(611970)",Gujarat,"02/2023
(02/2023)","03/2030
(03/2030)","670.17
(670.17)",45.21,12
583,"Samni Jambusar 24 km
(PCE/WR)
(611971)",Gujarat,"05/2022
(05/2022)","03/2030
(03/2030)","350
(349.93)",70.64,31
584,"Western Railway Samakhiali Gandhidham Quadrupiling 53 Kms
(Western Railway (WR) - II)
(611974)",Gujarat,"08/2023
(08/2023)","12/2026
(06/2027)","1430
(1430)",323.15,25
585,"Dahod Creation of Infrastructure facilities for 9000 HP Electric locomotives
Manufacturing at
(PCE/WR)
(611977)",Gujarat,"05/2022
(02/2023)","02/2025
(-)","487
(487)",222.88,53
586,"Dahod Rolling Stock Workshop Provision of Infrastructure for CBS at
(PCE/WR)
(611978)",Gujarat,"11/2022
(03/2023)","03/2025
(-)","158
(158)",51.87,10
587,"Sabarmati Setting up of Maintenance Facilities for Train Sets Phase ii
(Western Railway (WR) - II)
(611979)",Gujarat,"01/2023
(04/2023)","06/2025
(03/2026)","250
(250)",127.56,76
588,"4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS
(Western Railway WR - II)
(612072)",Gujarat,"02/2023
(02/2023)","03/2027
(07/2028)","961.67
(961.67)",361.72,19
