Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
55,"EPR PUNDI OCP
(Ministry of Coal)
(400154)",Jharkhand,"11/2020
(11/2020)","03/2027
(-)","713.35
(713.35)",236.58,10
56,"EPR ASHOK OC
(Ministry of Coal)
(400155)",Jharkhand,"05/2021
(05/2021)","03/2028
(-)","2898.28
(2898.28)",178.51,22
57,"EPR AMRAPALI OCP
(Ministry of Coal)
(400156)",Jharkhand,"02/2020
(02/2020)","03/2028
(-)","5136.15
(5136.15)",1154.6,43
58,"RAJRAPPA RCE OCP
(Ministry of Coal)
(400160)",Jharkhand,"12/2009
(12/2009)","03/2016
(03/2027)","510.85
(510.85)",488.67,76
59,"CHITRA EAST OC
(Eastern Coal Fields Limited [ECL])
(400172)",Jharkhand,"08/2018
(08/2018)","03/2026
(-)","513.99
(513.99)",229.01,51
60,"JHARKHAND-LAIYO OCP
(Ministry of Coal)
(400352)",Jharkhand,"08/2020
(08/2020)","03/2031
(-)","764.57
(764.57)",145.81,29
61,"MOONIDIH XV SEAM UG
(Ministry of Coal)
(400425)",Jharkhand,"08/2011
(08/2011)","03/2019
(05/2026)","1230.27
(1230.27)",626.63,81
62,"2.5 MTPA PATHERDIH NLW WASHERY
(Ministry of Coal)
(611017)",Jharkhand,"10/2015
(04/2016)","04/2018
(03/2026)","334.27
(334.27)",140.51,48
63,"AMALAGAMATED NTST KUJAMA OCP 8.5MTY
(Ministry of Coal)
(611864)",Jharkhand,"01/2023
(01/2023)","03/2030
(-)","4011.85
(4011.85)",398.5,28
64,"MURAIDIH UG PROJECT
(Ministry of Coal)
(613808)",Jharkhand,"02/2011
(02/2011)","04/2014
(12/2026)","339.87
(339.87)",191,70
65,"TAPIN SOUTH EXPN
(Ministry of Coal)
(615349)",Jharkhand,"11/2020
(11/2020)","03/2028
(-)","230.41
(230.41)",22.02,20
66,"SIRKA OC
(Ministry of Coal)
(615822)",Jharkhand,"05/2020
(05/2020)","03/2028
(-)","222.82
(222.82)",139.31,53
67,"TETARIAKHAR OC
(Ministry of Coal)
(615843)",Jharkhand,"11/2019
(11/2019)","03/2025
(03/2027)","243.52
(243.52)",44.64,30
68,"CHUPERBHITA SIMLONG OCP MDO 6 MTY
(Eastern Coal Fields Limited [ECL])
(616225)",Jharkhand,"12/2023
(12/2023)","03/2037
(-)","979.08
(979.08)",0,0
69,"JARANGDIH EXPN. OCP 1.5 MTY
(CCL - CIL)
(616236)",Jharkhand,"02/2020
(02/2020)","03/2029
(-)","414.37
(414.37)",85.6,33
70,"BLOCK E OCP
(Ministry of Coal)
(616253)",Jharkhand,"03/2024
(03/2024)","03/2029
(-)","5850.83
(5850.83)",20.32,3
71,"AMADAND OCP[4.0MTY]
(South Eastern Coalfields Limited [SECL])
(400148)",Madhya Pradesh,"03/2016
(03/2016)","03/2021
(03/2027)","869.44
(869.44)",273.45,75
72,"RAMPUR BATURA OCP [4.0MTY]
(South Eastern Coalfields Limited [SECL])
(400152)",Madhya Pradesh,"07/2019
(07/2019)","03/2026
(-)","1248.93
(1248.93)",495.4,44
73,"BLOCK B EXPANSION [3.5 TO 8.0
(Northern Coalfields Limited [NCL])
(400162)",Madhya Pradesh,"07/2019
(07/2019)","03/2023
(03/2027)","998.71
(998.71)",457.2,47
74,"NIGAHI EXPANSION [15 TO 25 MTP
(Northern Coalfields Limited [NCL])
(400321)",Madhya Pradesh,"11/2020
(11/2020)","03/2025
(03/2028)","1729.68
(1729.68)",804.11,48
