Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
506,"4th line between Nipania Bhatapara 14.4 Km
(South East Central Railway [SECR] - II)
(612815)",Chhattisgarh,"NA
(05/2024)","03/2027
(-)","170.49
(170.49)",0,0
507,"Dharamjaigarh-Korba 63 km
(CERL)
(613003)",Chhattisgarh,"NA
(07/2022)","08/2026
(-)","1686.26
(1686.26)",288.83,18.5
508,"KHARSIA- NAYA RAIPUR-PARMALKASA 5th and 6th Line [278KM]
(CAO/C/SECR)
(617200)",Chhattisgarh,"04/2025
(04/2025)","03/2031
(-)","7853.84
(7853.84)",0,0
509,"Dallirajhra- Rowghat New Railway Line - Phase I [95 km]
(RVNL - II)
(705433)",Chhattisgarh,"07/2009
(12/2009)","09/2025
(12/2025)","1628
(1628)",1440.85,82
510,"Gevra Road-Pendra Road New Railway Line [135 km]
(Indian Railway Construction International Limited [IRCON])
(705444)",Chhattisgarh,"NA
(04/2014)","03/2022
(12/2025)","4970
(4970)",4346.55,73
511,"Chirimiri-Nagpur Halt New Railway Line Project
(South East Central Railway [SECR] - II)
(705756)",Chhattisgarh,"10/2018
(06/2020)","06/2030
(06/2030)","241
(656.52)",71,0
512,"Boridand - Ambikapur Doubling Line Project
(South East Central Railway [SECR] - II)
(706854)",Chhattisgarh,"06/2022
(04/2022)","06/2030
(06/2030)","1376
(1576.23)",218,18
513,"NIPANIA-BHATAPRA [14.4 KM] 4TH LINE [PB-72/NR/2022-23]
(SECR)
(709814)",Chhattisgarh,"NA
(05/2024)","12/2026
(12/2026)","170
(184)",0,0
514,"4TH LINE - BHATAPARA-HATHBAND [8.8 KM] [PB-72/NR/2022-23]
(SECR)
(709815)",Chhattisgarh,"NA
(05/2024)","01/2027
(12/2027)","177.03
(177.03)",0,2
515,"4TH LINE - BHILAI-BHILAI NAGAR [8.8 KM] [PB-72/NR/2022-23]
(SECR)
(709816)",Chhattisgarh,"NA
(05/2024)","02/2027
(02/2027)","177.34
(177.34)",1.16,2
516,"4TH LINE - DADHAPARA-BELHA [9.2 KM] [PB-72/NR/2022-23]
(SECR)
(709817)",Chhattisgarh,"NA
(05/2024)","11/2026
(11/2026)","169.06
(169.06)",14.42,60
517,"4TH LINE RAJNANDGAON-DONGARHGARH [31.2 KM] [PB-72/NR/2022-23]
(SECR)
(709818)",Chhattisgarh,"NA
(05/2024)","01/2027
(01/2027)","328.34
(328.34)",50.58,25
518,"3RD AND 4TH LINE - SARAGBUNDIA AND MADWARANI
(SECR)
(709819)",Chhattisgarh,"09/2022
(05/2025)","12/2026
(12/2026)","167.64
(167.64)",0,2
519,"Redevelopment of New Delhi Railway Station and construction of associated
infrastructure
(Ministry of Railways)
(613785)",Delhi,"01/2023
(06/2024)","12/2028
(-)","4744
(4744)",35.09,0
520,"North Region Video Surveillance Project
(RCIL)
(705298)",Delhi,"NA
(04/2023)","03/2024
(-)","274.39
(274.39)",0,0
521,"Anand Vihar-Tilak Bridge 3rd & 4th line
(CAO/C/NR)
(705583)",Delhi,"03/2013
(03/2013)","03/2023
(12/2027)","667
(667)",285.44,62
522,"Provision of Work-site Tampers [WST] Railway Project
(EDTK[MC]/RB)
(705694)",Delhi,"NA
(01/2016)","12/2023
(01/2026)","187.72
(187.72)",141.91,100
523,"WST Machine Procurement Project
(EDTK[MC]/RB)
(705708)",Delhi,"NA
(06/2018)","03/2024
(12/2027)","176
(176)",0,0
524,"PCT Machine Procurement Project
(EDTK[MC]/RB)
(705710)",Delhi,"NA
(04/2019)","04/2024
(06/2027)","336
(336)",74.32,85
525,"RBMV Machine Procurement Project
(EDTK[MC]/RB)
(705712)",Delhi,"NA
(10/2019)","06/2024
(12/2027)","480
(480)",0.33,7
526,"SRGM Machine Procurement Project
(EDTK[MC]/RB)
(705717)",Delhi,"NA
(10/2019)","12/2023
(03/2026)","440
(440)",390.03,90
527,"WST Machine Procurement Project
(EDTK[MC]/RB)
(705720)",Delhi,"NA
(12/2019)","04/2024
(12/2026)","384
(384)",0,0
528,"DTS Machine Procurement Project
(EDTK[MC]/RB)
(705721)",Delhi,"NA
(12/2019)","12/2024
(12/2026)","447.6
(447.6)",0,0
529,"BRM Machine Procurement Project
(EDTK[MC]/RB)
(705722)",Delhi,"NA
(09/2019)","06/2024
(12/2027)","210
(210)",0.02,0
530,"Track Machine Procurement Project
(EDTK[MC]/RB)
(705726)",Delhi,"NA
(04/2020)","03/2025
(01/2028)","6339
(6339)",4166.47,41
531,"Kosamba Umarpada 70 Km
(PCE/WR)
(611918)",Gujarat,"NA
(07/2022)","03/2027
(-)","468
(468)",20,8
532,"Adraj Moti Vijapur 40 Kms
(Western Railway [WR] - II)
(611937)",Gujarat,"05/2022
(05/2022)","05/2026
(05/2026)","417.53
(417.53)",223,86
533,"Vijapur Ambliyasan 42 km
(PCE/WR)
(611938)",Gujarat,"05/2022
(05/2022)","05/2026
(05/2026)","415.38
(415.38)",364,96
534,"Himatnagar Khedbrahma 55 km
(Railway)
(611939)",Gujarat,"06/2022
(04/2017)","06/2001
(06/2026)","482.42
(482.42)",461,96
535,"New broad gauge line between Naliya Jakhau Port 25 Kms
(PCE/WR)
(611943)",Gujarat,"02/2023
(02/2023)","01/2028
(01/2028)","410.26
(410.26)",6,4
