Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1149,"Widening and strengthening to 2LPS including LA of Kandarpur-Balikuda from km
277/500 to 318/970 of NH-55 in the State of Odisha under Annual Plan 2021-22.
(MoRTH)
(617921)",Odisha,"03/2022
(06/2023)","06/2025
(-)","499.79
(499.79)",99.63,50
1150,"Construction of bypass to Nayagarh town from km 235.469 to 252.482 of NH-57
including land acquisition in the state of Odisha.
(MoRTH)
(617924)",Odisha,"01/2022
(05/2023)","04/2025
(-)","300.33
(300.33)",78.14,68
1151,"Construction of Bypass to Khordha town from Km 294/000 to 300/300 on NH-57
including LA in the State of Odisha on EPC mode.
(MoRTH)
(617925)",Odisha,"02/2022
(05/2023)","11/2024
(07/2025)","157.49
(157.49)",33.61,35
1152,"Construction of Bypass on NH-59 from Km 336/350 to 349/910 13.56 km near
Berhampur town including 4-lane RoB in the state of Odisha.
(MoRTH)
(617930)",Odisha,"03/2021
(03/2022)","03/2024
(-)","196.94
(196.94)",30.46,35
1153,"Construction of four lane ROB and its approaches in lieu of existing Level Crossing
No. RV-71 at km 435 on NH-217 New NH-353 at Khariar including land acquisition
under NHO in Annual Plan 2021-22 for the state of Odisha for F.Y. 2021-22 to F.Y
2033-34
(MoRTH)
(618003)",Odisha,"11/2021
(06/2023)","12/2024
(-)","154.49
(154.49)",22.32,0
1154,"Widening & strengthenlng to 2LPS from km 0,000 to 40.000 Dhaugaon- Podamari
section of NH 326 in the State of Odisha under Annual Plan 2021.22.
(MoRTH)
(618012)",Odisha,"03/2022
(02/2024)","02/2026
(-)","186.52
(186.52)",42.7,60
1155,"Bhadrak KM 136.500 to Baleshwar KM 199.141
(National Highways Authority of India [NHAI])
(618523)",Odisha,"11/2014
(03/2019)","09/2021
(-)","844.67
(1394.82)",231.14,91
1156,"6L Greenfield Kaliagura Baunsaguar Section of NH-130-CD Road from km 249000 to
km 293000 Package OD-5
(National Highways Authority of India [NHAI])
(618677)",Odisha,"09/2021
(05/2022)","05/2024
(10/2025)","1539.75
(1918.49)",881.05,92
1157,"6L Greenfield Baunsaguar - Baraja Section of NH-130-CD Road from km 293000 to
km 338500 Package OD-6
(National Highways Authority of India [NHAI])
(618678)",Odisha,"08/2021
(06/2022)","05/2024
(06/2025)","1265.59
(1635.44)",762.26,98
1158,"6L Greenfield Kandili - Aluru Section of NH-130-CD Road from km 342500 to km
365033 Package-OD-8
(National Highways Authority of India [NHAI])
(618680)",Odisha,"12/2021
(10/2022)","10/2024
(08/2025)","1492.74
(1912.84)",965.07,92
1159,"Balance work of Panikoili Rimoli Section of new NH-20 from Km 0.00 to Km. 163.000
(National Highways Authority of India [NHAI])
(618819)",Odisha,"09/2020
(03/2021)","03/2022
(07/2022)","183.03
(200.79)",89.36,99
1160,"Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of
NH-53 Old NH 5A from Km.39.000 to Km.60.00 Package-3
(National Highways Authority of India [NHAI])
(618820)",Odisha,"03/2023
(12/2023)","12/2025
(-)","861.84
(938.55)",344.24,81
1161,"Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of
NH-53 Old NH 5A from Km 18.00 to Km 39.00 in the State of Odisha on HAM mode
Package-2
(National Highways Authority of India [NHAI])
(618821)",Odisha,"03/2023
(12/2023)","12/2025
(-)","920.47
(950.4)",363.82,83
1162,"3L Major Bridge over River Brahmani at Km. 401.250 Duburi - Chandikhole Section of
NH-200 New NH -53
(National Highways Authority of India [NHAI])
(618908)",Odisha,"04/2022
(08/2022)","01/2025
(-)","153.61
(103.68)",61.82,0
1163,"4-L of Rajamunda to Barkote Section of NH-23 from km. 287.200 to km. 337.185
(National Highways Authority of India [NHAI])
(618913)",Odisha,"10/2017
(12/2018)","06/2021
(12/2024)","609.63
(630.97)",114.77,96
1164,"Work of Widening/upgradation of 2-Lane with paved shoulder of Sri Muktsar Sahib to
Malout road from Km 279.400 to Km 307.060 section of NH-354 in the State of Punjab
on EPC mode. Job No. NH-354-PB-2021-22-555
(MoRTH)
(618023)",Punjab,"03/2022
(10/2023)","04/2025
(-)","152.58
(152.58)",0,96
1165,"Up-gradation to two lane with paved shoulder configuration of NH-354 Section Arifkes-
Ferozepur-Muktsar-Malaut from Km 201.500 to Km 212.500 & Km 229.690 to Km
269.960 and strengthening of existing pavement from Km 212.500 to Km 229.690
excluding Km 218.500 to 223.690 of NH-354 on EPC Mode in the State of Punjab. Job
No. NH-354-PB-2020-21-532
(MoRTH)
(618024)",Punjab,"03/2021
(10/2023)","04/2025
(-)","263.19
(263.19)",0,0
1166,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-VII from Junction with Patiala-Bathinda
road NH-7 near Bhawanigarh to Junction with Ludhiana-Malerhkotla SH-11 near
Bhogiwal village Km 188830 to km 225770
(National Highways Authority of India [NHAI])
(618487)",Punjab,"12/2020
(07/2022)","07/2024
(-)","1759.82
(1774.32)",1217.21,95
1167,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-VIII from Junction with Ludhiana-
Malerkotla SH-11 near Bhogiwal village to Junction with Ludhiana-Moga road NH-5
near Mullanpur Dakha Km 225770 to km 260860
(National Highways Authority of India [NHAI])
(618488)",Punjab,"12/2020
(03/2023)","03/2025
(-)","1895.74
(2034.94)",751.95,31
1168,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-IX from Junction with Ludhiana-Moga
road NH-5 near Mullanpur Dakha to Junction with Jalandhar - Moga road NH-703 near
Kang Sahibu village Km 260860 to km 303900
(National Highways Authority of India [NHAI])
(618489)",Punjab,"12/2020
(07/2022)","07/2024
(09/2025)","1851.47
(2407.14)",1305.41,69
1169,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-X from Jn. with Jalandhar - Moga road
NH-703 to Jn. with Jalandhar-Kapurthala road NH-703A and to Jn. with Kapurthala -
Sultanpur Lodhi road NH-703A km 000 to km 24000 to Amritsar connectivity
(National Highways Authority of India [NHAI])
(618490)",Punjab,"12/2020
(07/2022)","07/2024
(09/2025)","2177.54
(2062.74)",1004.28,62
