Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
199,"Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS
(Power Grid Corporation of India Limited [POWERGRID])
(617801)",Gujarat,"03/2025
(03/2025)","12/2026
(03/2027)","581.74
(581.74)",2.91,0
200,"KPSIII HVDC Transmission Limited
(Adani Transmission Limited)
(619026)",Gujarat,"NA
(12/2025)","12/2029
(-)","19000
(19000)",0,0
201,"Transmission System for Reliable Power Supply to Dholera
(Power Grid Corporation of India Limited [POWERGRID])
(619029)",Gujarat,"09/2024
(09/2024)","03/2026
(-)","319.42
(319.42)",12.8,6
202,"Khavda IVA Power Transmission Limited
(Adani Transmission Limited)
(619049)",Gujarat,"08/2024
(08/2024)","08/2026
(-)","4500
(4500)",1876.33,55
203,"Implementation of LILO of both circuits of 400KV vindhyachal PS-Sasan D/C Line at
Hindalco Switchyard
(Power Grid Corporation of India Limited [POWERGRID])
(617272)",Haryana,"06/2024
(06/2024)","12/2026
(-)","370
(370)",24.05,6
204,"Transmission Scheme for evacuation of Power from Ratle HEP [850 MW] & kiru [624
MW] Part B
(Power Grid Corporation of India Limited [POWERGRID])
(617179)","Jammu and
Kashmir","07/2024
(07/2024)","07/2026
(03/2027)","218.6
(218.6)",2.71,1
205,"Implementation of Transmission Systems in the State of Jharkhand consisting of
400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy
Project
(Power Grid Corporation of India Limited [POWERGRID])
(617326)",Jharkhand,"02/2012
(02/2012)","03/2026
(08/2026)","1842.25
(1842.25)",1648.05,95
206,"Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal
II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG
TRANSMISSION LIMITED]
(Power Grid Corporation of India Limited [POWERGRID])
(612140)",Karnataka,"12/2023
(12/2023)","12/2025
(06/2026)","2889.39
(2889.39)",2033.26,72
207,"System Strengthening at Koppal-II and GadagII for integration of RE generation
projects [SPV Name POWERGRID Koppal Gadag Augmentation Transmission
Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(616672)",Karnataka,"01/2025
(01/2025)","06/2027
(-)","1354
(1354)",89.77,8
208,"Augmentation of Transformation Capacity by 3x500 MVA, 400/220 KV ICTS [6th-8th]
and 1x1500 MVA, 765/400 KV ICT [4th] at Bidar PS [SPV Name- POWERGRID Bidar
Augmentation Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617068)",Karnataka,"02/2025
(02/2025)","06/2027
(-)","288
(288)",8,4
209,"Transmission Scheme for integration of Davanagere/ Chitradurga and Bellary REZ in
Karnataka [POWERGRID Chitradurga Bellary REZ Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617184)",Karnataka,"03/2025
(03/2025)","09/2027
(-)","3453
(3453)",75.96,6
210,"Transmission System Strengthening at Davanagere for Integration of RE Generation
[SPV Name - POWERGRID Davanagere Power Transmission Limited]
(Power Grid Corporation of India Limited [POWERGRID])
(617803)",Karnataka,"09/2025
(09/2025)","09/2027
(-)","379
(379)",14.81,1
211,"Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station in
Kerala
(Power Grid Corporation of India Limited [POWERGRID])
(619028)",Kerala,"08/2025
(08/2025)","08/2027
(-)","173.14
(173.14)",0.9,0
