Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1218,"Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud
Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage
from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC
mode in the State of Maharashtra.
(MoRTH)
(618188)",Maharashtra,"02/2023
(11/2023)","05/2025
(-)","253.78
(253.78)",0,99
1219,"Balance work of Rehabilitation and Up-gradation to 2-lane road with paved shoulders
configuration for NH- 965DD from Pacharal-Mandangad-Mhapral-Rajewadi Upto
Junction of NH-66 Ch-22700 to 75100 Km and Ambadave connector Birth place of Dr.
Babasaheb Ambedkar Ch-0000 to 7325 Km length Km 59.725 in the state of
Maharashtra on EPC mode. Balance Work
(MoRTH)
(618198)",Maharashtra,"03/2018
(01/2022)","01/2024
(-)","388.93
(341.69)",0,81
1220,"Rehabilitation, Upgradation & Widening of existing Highway to Rigid Pavement 2 Lane
with Paved Shoulder of NH 965DD from Lonand Shirval-Bhor Mandangad-Pchral
Section ShindewadiPhata to Varandah Ghat Dist Border from Km 33/550 to 92/550 in
the state of Maharashtra on EPC mode.
(MoRTH)
(618199)",Maharashtra,"02/2023
(07/2024)","07/2026
(-)","723.13
(723.13)",0,34
1221,"Vadodara Mumbai Expressway Phase II - Pkg XI [Km. 77.000 to Km. 103.400] Ganjad
- Talsari
(National Highways Authority of India [NHAI])
(618468)",Maharashtra,"06/2020
(05/2022)","05/2024
(01/2025)","1524.71
(1913.95)",813.23,99
1222,"Vadodara Mumbai Expressway Phase II - Pkg XIII [Km. 26.582 to Km. 50.700]
Shirsad - Masvan
(National Highways Authority of India [NHAI])
(618469)",Maharashtra,"06/2020
(02/2022)","02/2024
(06/2025)","3536.9
(4679.54)",1786.01,90
1223,"Vadodara Mumbai Expressway Phase II - Pkg XIV [Km. 3.000 to Km. 20.200 of Spur]
Shirsad - Akloli
(National Highways Authority of India [NHAI])
(618470)",Maharashtra,"05/2021
(11/2022)","05/2024
(06/2025)","2058.79
(2324.72)",576.7,86
1224,"Vadodara Mumbai Expressway Phase II - Pkg XV [Km. 20.200 to Km. 43.000 of Spur]
Akloli - Amne
(National Highways Authority of India [NHAI])
(618471)",Maharashtra,"05/2021
(11/2022)","05/2024
(11/2025)","2610.88
(2918.39)",596.09,91
1225,"Vadodara Mumbai Expressway Phase II - Pkg XVI [Km. 43.000 to Km. 69.800 of Spur]
Amne - Bhoj
(National Highways Authority of India [NHAI])
(618472)",Maharashtra,"06/2021
(11/2022)","10/2024
(06/2025)","4051.8
(4315.56)",824.5,90
1226,"Vadodara Mumbai Expressway Phase II - Pkg XVII [Km. 69.800 to Km. 79.783 of
Spur] Bhoj - Morbe
(National Highways Authority of India [NHAI])
(618473)",Maharashtra,"09/2021
(01/2023)","07/2025
(-)","2208.68
(2463.02)",807.09,84
1227,"Tunnel at Khambataki Ghat Section and its approaches from existing Km. 771.730 to
existing Km. 782.000
(National Highways Authority of India [NHAI])
(618512)",Maharashtra,"11/2017
(02/2019)","02/2022
(08/2025)","907.03
(816.12)",523.21,86
1228,"6L of Kagal-Satara section from Km 592.500 to Km 658.000 of NH-48 Pkg-I
(National Highways Authority of India [NHAI])
(618513)",Maharashtra,"12/2021
(01/2023)","01/2025
(04/2026)","2111.95
(1435.46)",615.1,49
1229,"6L of Kagal-Satara section from Km 658.000 to Km 725.000 of NH-48 Pkg-II
(National Highways Authority of India [NHAI])
(618514)",Maharashtra,"12/2021
(12/2022)","12/2024
(-)","2330.71
(317.4)",180.8,73
1230,"Flyover at Km.544.650 including ROB, Service Roads ,Footpath for RCC drains on
urban link to Nagpur -Raipur road Pardi octroi Naka to Itwari
(National Highways Authority of India [NHAI])
(618555)",Maharashtra,"12/2015
(03/2016)","03/2019
(03/2019)","1097.81
(758.4)",26.22,97
1231,"4L of Indora Chowk to Pachpaoli and Agrasen Chowk - Ashoka Chowk
(National Highways Authority of India [NHAI])
(618557)",Maharashtra,"03/2023
(07/2023)","06/2026
(-)","1038.84
(918.53)",578.95,72
1232,"4L Mitigation Measure structures on CH/MH Border to Wainganga Bridge Section of
NH-6 New NH-53
(National Highways Authority of India [NHAI])
(618588)",Maharashtra,"02/2021
(11/2021)","11/2023
(01/2025)","540.24
(468.92)",464.24,99
1233,"Balance work of 4L Panvel to Indapur section of NH-66 Old NH- 17 from km 0.000
Panvel to km 42.300 Kasu
(National Highways Authority of India [NHAI])
(618594)",Maharashtra,"12/2022
(03/2023)","10/2024
(-)","329.82
(196.87)",183.73,96
1234,"Construction of 7 Nos of Standalone safety structures/works at different locations on
various NHs
(National Highways Authority of India [NHAI])
(618627)",Maharashtra,"01/2025
(07/2025)","01/2027
(-)","168.52
(112.03)",0.66,5
1235,"Bodhre - Dhule
(National Highways Authority of India [NHAI])
(618693)",Maharashtra,"02/2021
(01/2022)","07/2024
(-)","1344.78
(1292.7)",767.73,97
1236,"4L of Ratnagiri - Kolhapur section from km 67.140 to km 112.340 of NH-166 Pkg II
(National Highways Authority of India [NHAI])
(618836)",Maharashtra,"02/2022
(05/2023)","05/2025
(-)","1985.38
(1798)",345.9,65
1237,"4L of Ratnagiri - Kolhapur section from km 112.340 to km 145.300 of NH-166 PkgIII
(National Highways Authority of India [NHAI])
(618837)",Maharashtra,"02/2022
(05/2023)","05/2025
(05/2026)","1939.23
(1910.41)",390.17,63
1238,"4L of Nagpur-Katol Section from Km. 13.00 to Km. 62.900 of NH-353J
(National Highways Authority of India [NHAI])
(618937)",Maharashtra,"02/2021
(10/2021)","10/2023
(-)","1166.96
(1432.82)",836.47,81
1239,"Construction of Standalone Flyover cum ROB from Design Ch.66.600 to Design
Ch.68.800 in Gadchandur Town on NH-353B
(National Highways Authority of India [NHAI])
(618939)",Maharashtra,"02/2025
(07/2025)","07/2027
(-)","191.31
(107.76)",14.96,15
1240,"Construction of six lane Flyover at Katraj junction at Km, 3/880 of NH 548-DD
Vadgaon - Katraj - Kondhwa - Mantarwadi Chowk - Loni Kalbhor - Theur Phata -
Lonikand Road in Pune Dist of the State of Maharashtra. On Engineering
Procurement and construction EPC Basis mode L.1.326 Km,
(MoRTH)
(619042)",Maharashtra,"02/2021
(03/2022)","02/2024
(-)","163.51
(163.51)",0,0
