Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1319,"4L of Sahibganj - Manihari Ganga Bridge including Manihari Bypass
(National Highways Authority of India [NHAI])
(618952)","Multi-States
(Bihar, Jharkhand)","10/2016
(11/2020)","10/2024
(12/2026)","1954.77
(1978.01)",1703.84,82
1320,"Six Laning of Bihar - Jharkhand Border Chordaha - Gorhar section of NH-2 from km
249.525 to km 320.810
(National Highways Authority of India [NHAI])
(619078)","Multi-States
(Bihar, Jharkhand)","12/2017
(06/2019)","11/2021
(02/2026)","1772.7
(1689.17)",253.22,78
1321,"Six Laning of Varanasi to Aurangabad from km. 786.00 to km. 978.40 of Old NH-2
(National Highways Authority of India [NHAI])
(618530)","Multi-States
(Bihar, Uttar
Pradesh)","NA
(09/2011)","03/2014
(06/2025)","3241.56
(3241.56)",1167.54,94
1322,"Construction of additional 3-Lane Bridge over River Ganga for connection between
Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid
Annuity Mode
(National Highways Authority of India [NHAI])
(618882)","Multi-States
(Bihar, Uttar
Pradesh)","03/2024
(08/2025)","02/2028
(-)","531.61
(444.92)",0.94,6
1323,"Construction of Four Lane Highway from Ghazipur- Ballia-UP/Bihar State Border
Greenfield section of NH-31 Package III [from Pindari km 78.150 to Rawalganj Bypass
Km 117.120] on EPC Mode in the state of Uttar Pradesh.
(National Highways Authority of India [NHAI])
(619154)","Multi-States
(Bihar, Uttar
Pradesh)","10/2022
(08/2023)","08/2025
(05/2026)","1493.5
(1493.59)",478.04,72
1324,"4L Kishanganj - Bahadurganj section greenfield from km. 0.000 to km. 22.600
(National Highways Authority of India [NHAI])
(618584)","Multi-States
(Bihar, West
Bengal)","01/2025
(12/2025)","12/2027
(-)","962.84
(855.56)",9.27,0
1325,"6L of Dhanara - Hatibena Section from Km 124.611 to km 146.50 of NH-130-CD
Package OD-1
(National Highways Authority of India [NHAI])
(618676)","Multi-States
(Chhattisgarh,
Odisha)","02/2021
(03/2022)","03/2024
(12/2025)","477.76
(638.32)",297.95,99
1326,"Vadodara Mumbai Expressway Talsari to Karvad Phase IB - Pkg X [Km 103.400 to
Km 128.000]
(National Highways Authority of India [NHAI])
(619064)","Multi-States
(Dadra & Nagar
Haveli and Daman
& Diu, Gujarat,
Maharashtra)","10/2020
(03/2022)","03/2024
(06/2025)","1909.74
(2652.24)",521.59,36
1327,"Akshardham - DL/UP Border Pkg-01
(National Highways Authority of India [NHAI])
(619122)","Multi-States (Delhi,
Uttar Pradesh)","09/2020
(06/2022)","12/2024
(-)","1479.22
(1476.75)",1327.01,100
1328,"Balance work of 2L PS from Km 30.800 to Km 70.800 and 2L with Rigid Carriageway
from Km 70.800 to km 84.120 of Khanapur- KA/GOA Border section of NH-4A
(National Highways Authority of India [NHAI])
(618942)","Multi-States (Goa,
Karnataka)","01/2022
(11/2022)","05/2024
(03/2026)","226.76
(149.44)",102.5,78
1329,"Bal. Works of Fagne Km. 510.000 to Maharashtra/Gujarat Border Km. 650.794
(National Highways Authority of India [NHAI])
(618637)","Multi-States
(Gujarat,
Maharashtra)","12/2019
(09/2020)","09/2022
(06/2024)","1654.07
(1672.89)",1326.85,97
1330,"Delhi-Amritsar-Katra Expressway Phase-I Pkg-V from Junction with Ambala-Kaithal-
Hissar road NH-152 near Kharak Pandwa village to Junction with Patiala-Samana-
Patran road SH-10 near Ghagga village Km 120250 to Km 157920
(National Highways Authority of India [NHAI])
(618486)","Multi-States
(Haryana, Punjab)","01/2021
(05/2022)","05/2024
(06/2025)","1741.86
(2281.02)",872.6,98
1331,"4L Greenfield a Malout bypass from ch. Km 44.500 to ch. Km 35.500 on NH-07 and
Ch. Km 0.000 to Km 6.984 on NH-09 bMandi Dabwali Bypass from Ch. 38.450 Km to
Km 27.910 Pkg-02
(National Highways Authority of India [NHAI])
(618760)","Multi-States
(Haryana, Punjab)","11/2021
(12/2022)","07/2024
(12/2024)","646.42
(556.09)",549.19,98
1332,"4L Ambala - Kalaamb from Km. -0.800 to Km. 33.015 of old NH-72
(National Highways Authority of India [NHAI])
(618935)","Multi-States
(Haryana, Punjab)","10/2022
(06/2023)","06/2025
(-)","1183.7
(1190.34)",452.04,100
1333,"4L Ismailabad to Ambala Section of NH-152 Lot-4/Package-1
(National Highways Authority of India [NHAI])
(619093)","Multi-States
(Haryana, Punjab)","02/2023
(12/2023)","12/2025
(-)","609.32
(454.34)",153.43,60
