Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
1043,"Tunnel at Khambataki Ghat Section and its approaches from existing Km. 771.730 to
existing Km. 782.000
(National Highways Authority of India [NHAI])
(618512)",Maharashtra,"11/2017
(02/2019)","02/2022
(08/2025)","907.03
(816.12)",520.53,85
1044,"6L of Kagal-Satara section from Km 592.500 to Km 658.000 of NH-48 Pkg-I
(National Highways Authority of India [NHAI])
(618513)",Maharashtra,"12/2021
(01/2023)","01/2025
(04/2026)","2111.95
(1435.46)",613.7,49
1045,"6L of Kagal-Satara section from Km 658.000 to Km 725.000 of NH-48 Pkg-II
(National Highways Authority of India [NHAI])
(618514)",Maharashtra,"12/2021
(12/2022)","12/2024
(-)","2330.71
(317.4)",171.02,70
1046,"Flyover at Km.544.650 including ROB, Service Roads ,Footpath for RCC drains on
urban link to Nagpur -Raipur road Pardi octroi Naka to Itwari
(National Highways Authority of India [NHAI])
(618555)",Maharashtra,"12/2015
(03/2016)","03/2019
(03/2019)","1097.81
(758.4)",25.94,0
1047,"4L of Indora Chowk to Pachpaoli and Agrasen Chowk - Ashoka Chowk
(National Highways Authority of India [NHAI])
(618557)",Maharashtra,"03/2023
(07/2023)","06/2026
(-)","1038.84
(918.53)",551.23,69
1048,"4L Mitigation Measure structures on CH/MH Border to Wainganga Bridge Section of
NH-6 New NH-53
(National Highways Authority of India [NHAI])
(618588)",Maharashtra,"02/2021
(11/2021)","11/2023
(01/2025)","540.24
(468.92)",464.23,70
1049,"Balance work of 4L Panvel to Indapur section of NH-66 Old NH- 17 from km 0.000
Panvel to km 42.300 Kasu
(National Highways Authority of India [NHAI])
(618594)",Maharashtra,"12/2022
(03/2023)","10/2024
(-)","329.82
(196.87)",183.56,43
1050,"Bodhre - Dhule
(National Highways Authority of India [NHAI])
(618693)",Maharashtra,"02/2021
(01/2022)","07/2024
(-)","1344.78
(1292.7)",712.97,78
1051,"4L of Ratnagiri - Kolhapur section from km 67.140 to km 112.340 of NH-166 Pkg II
(National Highways Authority of India [NHAI])
(618836)",Maharashtra,"02/2022
(05/2023)","05/2025
(-)","1985.38
(1798)",300.57,62
1052,"4L of Ratnagiri - Kolhapur section from km 112.340 to km 145.300 of NH-166 PkgIII
(National Highways Authority of India [NHAI])
(618837)",Maharashtra,"02/2022
(05/2023)","05/2025
(05/2026)","1939.23
(1910.41)",389.93,62
1053,"4L of Nagpur-Katol Section from Km. 13.00 to Km. 62.900 of NH-353J
(National Highways Authority of India [NHAI])
(618937)",Maharashtra,"02/2021
(10/2021)","10/2023
(-)","1166.96
(1432.82)",836.13,56
1054,"Widening/Improvement of existing 2-Lane road to 4-Lane Divided Highway from
Sekmai to Nilakuthi section of Imphal-Kohima Road Design Chainage from Km
297700 to Km 308729 of NH-39 New NH-02 in state of Manipur on EPC mode Pkg-5B
(NHIDCL)
(618298)",Manipur,"03/2021
(07/2021)","01/2023
(06/2025)","211.7
(211.7)",209.48,78
1055,"Improvement/Up-gradation of existing 2-Lane Road to 4-Lane Divided Highway from
Taphukuki to Daili section of Imphal-Kohima road NH-02 Design Chainage from Km
262175 to Km 274610 in the state of Manipur on EPC mode Pkg-4A
(NHIDCL)
(618300)",Manipur,"09/2020
(10/2020)","04/2022
(07/2025)","379.39
(379.39)",0,78
1056,"Widening/Improvement to 2-lane with earthen shoulder of Yaingangpokpi - Finch
corner road section of NH-202 from Km 16.900 to Km 30.970 of NH-202 in the state of
Manipur on EPC mode Package-2
(NHIDCL)
(618302)",Manipur,"03/2020
(07/2020)","06/2022
(12/2025)","256.04
(256.04)",0,35
1057,"Widening/Improvement to 2-lane with earthen shoulder of Yaingangpokpi - Finch
corner road section of NH-202 from Km 0.000 to Km 16.900 of NH-202 in the state of
Manipur on EPC mode Package-1
(NHIDCL)
(618303)",Manipur,"03/2020
(07/2020)","06/2022
(04/2025)","222.77
(222.77)",0,37
1058,"Widening to 2 lane with Paved shoulder of lmphal to Jiribam section of NH-37 from
Design Ch. from km 169570 Near Nungkao vlllage under Tamenglong District to km
205974 near Jiribam Bridge under Jiribam district under NHO-NE PKG-7
(NHIDCL)
(618333)",Manipur,"01/2023
(12/2023)","12/2025
(-)","760.16
(760.16)",365.34,75
1059,"Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from
Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO-
TSP PKG-6
(NHIDCL)
(618334)",Manipur,"12/2021
(02/2023)","02/2025
(05/2025)","504.76
(504.76)",269.89,0
1060,"Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from
Design Ch. from Km 101280 Near Khongsang Village to Km 131280 near Puilon
Kambiron Village on EPC Mode in Manipur PKG-5
(NHIDCL)
(618335)",Manipur,"12/2021
(11/2022)","05/2024
(02/2026)","410.68
(410.68)",309.93,80
1061,"Widening to 2 -Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from
Design Chainage 66.110 km to 101.280 Km Existing Chainage km 67.496 to km
103.557 on EPC Mode in Manipur PKG-4
(NHIDCL)
(618336)",Manipur,"09/2021
(06/2022)","12/2023
(08/2025)","579.63
(579.63)",355.94,79
1062,"Widening to 2 -Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from
Design Chainage 33.000 km to 66.390 Km Existing Chainage from km 33.395 to km
67.496 on EPC Mode in Manipur PKG-3
(NHIDCL)
(618337)",Manipur,"03/2021
(09/2021)","03/2023
(07/2025)","467
(467)",552.2,82
1063,"Widening to 2-lane with Hard shoulder of Churachandpur to Tuivai Section of NH-
102B from Design Chainage 69.875 Km to 121.769 Km in the State of Manipur on
EPC mode Package-3
(NHIDCL)
(618344)",Manipur,"03/2021
(08/2021)","08/2023
(04/2025)","673.27
(673.27)",480.59,50
1064,"Widening to 2-lane with Hard shoulder of Churachandpur to Tuivai Section from Km
48.587 to Km 69.875 in the State of Manipur on EPC mode under NHO Package-2B
(NHIDCL)
(618345)",Manipur,"06/2020
(08/2020)","08/2022
(02/2023)","365.53
(365.53)",168.23,64
1065,"Widening to 2-lane with Hard shoulder of Churachandpur to Tuivai Section of NH-
102B from km 32.835 to km 48.587 in the State of Manipur on EPC mode under NHO
Package-2A
(NHIDCL)
(618346)",Manipur,"04/2020
(07/2020)","06/2022
(02/2023)","232.99
(232.99)",127.15,81
