Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
295,"SAAP-3 Water Supply Infrastructure SAAP-3 Project
(Ministry of Housing & Urban Affairs)
(702742)",Jharkhand,"02/2017
(12/2018)","10/2023
(03/2026)","159.31
(159.31)",87.5,66
296,"Augmentation and Strenghthning of Urban Water Supply Phase 1 - SAAP 3
(Ministry of Housing & Urban Affairs)
(702746)",Jharkhand,"02/2017
(12/2018)","03/2023
(03/2026)","278.28
(278.28)",186.5,79
297,"Belgavi Improvement in Sewerage System Project
(Ministry of Housing & Urban Affairs)
(702760)",Karnataka,"12/2015
(10/2016)","07/2023
(03/2026)","162.73
(162.73)",85.71,80
298,"24/7 water supply under AMRUT for Davanagere
(Ministry of Housing & Urban Affairs)
(702764)",Karnataka,"11/2016
(01/2018)","03/2023
(03/2026)","174.96
(174.96)",93.18,65
299,"Indore Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702793)",Madhya Pradesh,"12/2016
(11/2017)","03/2023
(03/2026)","287.17
(287.17)",252.5,99
300,"Jabalpur Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702798)",Madhya Pradesh,"10/2018
(12/2017)","03/2023
(03/2026)","362.31
(362.31)",324.79,96
301,"Satna Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702808)",Madhya Pradesh,"11/2015
(12/2016)","03/2024
(03/2026)","191.56
(215.89)",192.79,90
302,"Singrauli Sewerage Management and Treatment Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702810)",Madhya Pradesh,"05/2016
(11/2017)","03/2023
(03/2026)","402.01
(438.1)",357.68,90
303,"Kalyan-Dombivali Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702833)",Maharashtra,"07/2016
(09/2019)","10/2023
(03/2026)","194.2
(194.2)",136.56,75
304,"Mira-Bhayandar Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702840)",Maharashtra,"11/2016
(08/2018)","03/2023
(03/2026)","204.55
(204.55)",186.13,99
305,"Pune Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702851)",Maharashtra,"03/2017
(07/2017)","03/2023
(03/2026)","235.95
(235.95)",184.98,95
306,"Solapur Sewerage Management Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702854)",Maharashtra,"03/2017
(04/2018)","03/2023
(03/2026)","180.24
(180.24)",166.32,98
307,"Jalandhar Water Supply Infrastructure Project
(Ministry of Housing & Urban Affairs)
(703021)",Punjab,"11/2016
(08/2020)","08/2023
(03/2026)","258.53
(266.64)",161.02,58
308,"Patiala Water Supply Infrastructure Part-2 Project
(Ministry of Housing & Urban Affairs)
(703057)",Punjab,"11/2016
(08/2020)","10/2023
(03/2026)","287
(287)",213.64,99
309,"Jaunpur Sewerage Management Infrastructure Project
(Ministry of Housing & Urban Affairs)
(702948)",Uttar Pradesh,"03/2017
(08/2019)","06/2023
(03/2026)","235.73
(235.73)",221.27,100
310,"Jhansi Water Supply Infrastructure Phase-II Project
(Ministry of Housing & Urban Affairs)
(702949)",Uttar Pradesh,"03/2017
(06/2019)","07/2023
(03/2026)","561.74
(561.74)",485.91,93
,Total (23),,,,5625.02,4134.88,
,Ministry of Mines,,,,,,
,Construction,,,,,,
311,"Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art
Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata
(Central Public Works Department (CPWD))
(617280)",West Bengal,"04/2019
(02/2020)","08/2026
(-)","255.37
(255.37)",94.91,52
,Total (1),,,,255.37,94.91,
,Metals & Mining,,,,,,
312,"Expansion of Malanjkhand Copper Project
(Hindustan Copper Limited [HCL])
(400426)",Madhya Pradesh,"09/2011
(04/2015)","04/2020
(04/2026)","1856.36
(1856.36)",955.12,83
313,"Expansion of Alumina Refinery Plant with addition of 5th Stream having capacity
enhancement of 1.0 Million Tonee Per Annum
(National Aluminium Company Limited [NALCO])
(400141)",Odisha,"04/2017
(04/2017)","12/2022
(06/2026)","4103
(5677.4)",4556.52,81
314,"Pottangi Bauxite Mines Project
(National Aluminium Company Limited [NALCO])
(400299)",Odisha,"05/2018
(05/2018)","03/2025
(05/2026)","1381
(1960.77)",769.17,51
315,"CONVERSION OF FLAT BOTTOM SETTLERS AND WASHERS WITH A SINGLE
TRAIN OF HRDS AND DCWS IN STREAMS 1 AND
(Ministry of Mines)
(709830)",Odisha,"NA
(04/2017)","11/2026
(-)","355
(581)",163.55,12
316,"SOURCING OF BAUXITE ARRANGEMENT FOR 5TH STREAM ALUMINA
REFINERY FROM SOUTH BLOCK MINING LEASE OF PANCHPATMAILI MINES
(National Aluminium Company Limited [NALCO])
(709831)",Odisha,"11/2017
(11/2019)","05/2025
(06/2026)","483
(483)",423.32,91
317,"25.5 MW WIND POWER PROJECT AT KAYATHAR IN TAMILNADU
(National Aluminium Company Limited [NALCO])
(709832)",Tamil Nadu,"09/2017
(12/2017)","03/2025
(03/2026)","166
(166)",135,66
,Total (6),,,,8344.36,7002.68,
,Department of Higher Education,,,,,,
,Education,,,,,,
318,"Construction and Developement of National Institute of Technology Meghalaya
Permanent Campus at Sohra
(National Institute of Technology, Meghalaya)
(612885)",,"09/2009
(09/2014)","03/2022
(10/2026)","494.52
(429.7)",362.48,92
319,"Construction of Permanent Campus of Central Tribal University of Andhra Pradesh
Phase-1
(Central Tribal University of Andhra Pradesh)
(613008)",Andhra Pradesh,"09/2019
(12/2023)","06/2027
(-)","305
(305)",62.16,40
