Sl.No,"Project Name
(Agency)
(Project Code) (Legacy OCMS Code) (PMGID)",State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
386,"Installation of new Biturox Unit along with allied facilities at Gujarat Refinery
(MinistryofPetroleumNaturalGas)
(709778)
(N16000454) (-)",Gujarat,"01/2022
(01/2022)","08/2025
(12/2026)","328.29
(344.36)",214.63,84.1
387,"Commercial Polymer Flooding Project in Bechraji field
(Oil and Natural Gas Corporation Limited [ONGC])
(709838)
(N16000444) (-)",Gujarat,"01/2022
(01/2022)","11/2024
(05/2027)","621.4
(739.02)",222.8,42
388,"Restoration of Gas Terminal, Phase-I [Part-A], Hazira
(Oil and Natural Gas Corporation Limited [ONGC])
(709840)
(N16000477) (-)",Gujarat,"05/2022
(05/2022)","02/2025
(07/2026)","249.43
(249.43)",210.5,97.1
389,"Old Pipe Line Replacement [OPRP] Group-A
(Oil and Natural Gas Corporation Limited [ONGC])
(709841)
(N16000483) (-)",Gujarat,"07/2021
(07/2021)","07/2025
(07/2026)","173.03
(169.84)",164.86,93.5
390,"Kalol Redevelopment Project, Ahmedabad Asset
(Oil and Natural Gas Corporation Limited [ONGC])
(709842)
(N16000481) (-)",Gujarat,"08/2022
(08/2022)","03/2027
(03/2027)","1487.41
(1487.41)",940.5,64
391,"Revamping of SV Stations, Gas Terminal & Kribhco Terminal
(Oil and Natural Gas Corporation Limited [ONGC])
(709845)
(N16000514) (-)",Gujarat,"11/2022
(11/2022)","08/2026
(08/2026)","837.34
(837.34)",445.89,67.7
392,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,
Faridabad
(Ministry of Petroleum & Natural Gas)
(604853)
(N16000375) (3069)",Haryana,"06/2019
(06/2019)","12/2022
(10/2026)","2281.94
(3200)",1879.93,65
393,"Poly Butadiene Rubber plant at Panipat
(Indian Oil Corporation Limited [IOCL])
(611917)
(N16000458) (7629)",Haryana,"03/2022
(03/2022)","03/2025
(12/2026)","1459
(2531.44)",1473.41,85.9
394,"Change of service of existing Mundra-Panipat Pipeline [Panipat - Churwa section]
from Crude oil to Product
(IOCL)
(619196)
(-) (-)",Haryana,"05/2025
(05/2025)","03/2027
(-)","359
(359)",10.37,35.3
395,"Capacity Expansion of Panipat Refinery from 15 to 25 MMTPA
(Ministry of Petroleum & Natural Gas)
(701289)
(N16000412) (3038)",Haryana,"02/2021
(02/2021)","09/2024
(12/2026)","34627
(36225)",27035.45,93.2
396,"Installation of Multiple Effect Evaporator [MEE] for ETP-1, 2 & 4 of Panipat Refinery
and Petrochemical Complex.
(MinistryofPetroleumNaturalGas)
(709783)
(-) (-)",Haryana,"12/2020
(12/2020)","06/2023
(06/2026)","165.13
(247.69)",174.93,87.1
397,"City Gas Distribution Project at Jammu, Udhampur, Reasi, Samba and Kathua
Districts
(MinistryofPetroleumNaturalGas)
(709773)
(N16000527) (-)","Jammu and
Kashmir","03/2022
(03/2022)","03/2032
(09/2034)","538
(538)",4.32,0.6
398,"Development of Jharia CBM Block [Phase-1]
(Oil and Natural Gas Corporation Limited [ONGC])
(610984)
(N16000445) (4893)",Jharkhand,"11/2019
(11/2019)","01/2024
(05/2026)","431
(431)",261.97,65.3
399,"Laying of Natural Gas Pipeline from Hazaribagh to Ranchi [HRPL]
(MinistryofPetroleumNaturalGas)
(709785)
(N16000480) (-)",Jharkhand,"02/2023
(02/2023)","02/2026
(03/2027)","202.07
(202.07)",63.8,56.5
400,"Power System Upgradation Project
(Mangalore Refinary and Petrochemicals Limited)
(612790)
(N16000509) (-)",Karnataka,"10/2023
(10/2023)","11/2025
(09/2026)","385
(385)",260.92,82.5
401,"Demo Bio-ATF Project
(Ministry of Petroleum & Natural Gas)
(616879)
(N16000536) (-)",Karnataka,"03/2024
(03/2024)","01/2027
(01/2027)","364
(364)",71.1,47.4
402,"Revamping/ Augmentation of facilities at existing port terminal at Mangalore
(Ministry of Petroleum & Natural Gas)
(709774)
(N16000437) (-)",Karnataka,"01/2022
(01/2022)","12/2025
(06/2027)","463
(500.62)",302.1,83
403,"Augmentation of CCKPL and IDPL Pipelines capacity along with setting up of
Palakkad TOP
(Ministry of Petroleum & Natural Gas)
(617838)
(-) (10010)",Kerala,"09/2024
(09/2024)","08/2028
(08/2028)","1130
(1130)",268.98,36.2
404,"Setting up Polypropylene Unit at Kochi Refinery
(MinistryofPetroleumNaturalGas)
(709799)
(N16000530) (-)",Kerala,"12/2023
(12/2023)","10/2027
(10/2027)","4460
(4850)",818.9,32.2
405,"C2/C3 Vijaipur Pata Pipeline
(Ministry of Petroleum & Natural Gas)
(617830)
(-) (10000)",Madhya Pradesh,"05/2024
(05/2024)","01/2027
(01/2027)","1792
(1792)",488,65.2
406,"Ethylene Cracker Project at Bina Refinery including downstream Petrochemical Plants
and expansion of Refinery
(MinistryofPetroleumNaturalGas)
(709798)
(N16000518) (11306)",Madhya Pradesh,"05/2023
(05/2023)","05/2028
(05/2028)","43367
(43367)",4802.7,25.5
