Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
844,"Improvement to two lane with paved shoulders of BH WB Border Amdabad Manihari
section from design Km 0.000 to Km 23.945 of NH 131 A Total length 23.945 Km
under EPC mode in the state of Bihar
(MoRTH)
(618080)",Bihar,"01/2022
(09/2024)","03/2026
(-)","353.27
(353.27)",0,2
845,"Improvement to two lane with paved shoulders of NH-319A from km 0 to km 45 in
state of Bihar under EPC mode
(MoRTH)
(618121)",Bihar,"02/2022
(06/2023)","12/2024
(-)","427.29
(427.29)",176.32,0
846,"Estimate for Improvement to two lane with paved shoulder from Ramnagar to Roseda
from km 3.500 to 43.000 of NH 527 E on EPC mode in State of Bihar
(MoRTH)
(618146)",Bihar,"01/2022
(10/2024)","04/2026
(-)","495.16
(495.16)",0,0
847,"construction of a new 4 lane Parallel to existing MG Setu with its approaces from km
0.00 to km 14.500 across river Ganga on NH-19 at Patna in the state of Bihar.
(MoRTH)
(618228)",Bihar,"02/2019
(03/2021)","09/2024
(01/2025)","2926.42
(2926.42)",0,66
848,"Construction of a new 4-lane major bridge across river Kosi at Phulaut including
Rehabilitation and upgradation of existing Birpur and Bihpur section of NH-106 from
km 106.000 to km 136.000 to 2-lane with paved shoulders in the State of Bihar on
EPC mode
(MoRTH)
(618234)",Bihar,"09/2018
(06/2021)","06/2024
(03/2026)","1478.4
(1478.4)",753.21,86
849,"Construction of New 4-Lane Bridge Parallel to existing Vikramashila Setufrom km
8920 to Km 13375including approach road 35m Naugachhia side &53 m Bhagalpur
sideacross River Ganga on newly declared NH-131B at Bhagalpur in the State of
Bihar
(MoRTH)
(618246)",Bihar,"07/2020
(05/2023)","05/2027
(-)","1110.23
(1110.23)",0,44
850,"Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to
& Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of
Bihar
(MoRTH)
(618250)",Bihar,"01/2024
(05/2024)","11/2027
(-)","3064.45
(3064.45)",0,8
851,"Balance work - WB-10 Gandak Bridge Km 402.00 to Km 440.00 Devanpur - Kotwa
(National Highways Authority of India [NHAI])
(618569)",Bihar,"11/2021
(07/2022)","01/2024
(-)","210.05
(358.3)",99.85,63
852,"4L Elevated Highway and at grade improvements at Gopalganj Town from Km.
384.000 to Km. 386.750 on NH-27
(National Highways Authority of India [NHAI])
(618570)",Bihar,"10/2021
(03/2022)","08/2024
(-)","325.57
(248.92)",227.89,96
853,"Permanent rectification of 3 nos. of black spots in project Highway NH-27 of U.P
border - Dewapur - Kotwa section from Km.360.915 to km.440.000 Total Length of
79.085 Km of NH-27& Permanent rectification of 5 nos. of black spots of project
Highway NH-27 of Kotwa - Mehsi - Muzaffarpur Section from km.440.000 to
km.520.000 Total length 80.00Km
(National Highways Authority of India [NHAI])
(618571)",Bihar,"04/2022
(12/2023)","12/2025
(-)","227.25
(321.23)",193.52,68
