Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
266,"Ahmedabad Metro Rail Project [Phase-I]
(Gujarat Metro Rail Corporation Limited [GMRCL])
(702639)",Gujarat,"11/2014
(02/2015)","03/2018
(01/2026)","10773
(12924.5)",12330.27,99
267,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka
Expressway, Gurugram.
(Gurugram Metro Rail Limited (GMRL))
(619022)",Haryana,"07/2023
(08/2024)","07/2027
(-)","5452.72
(5452.72)",92.12,0
268,"Construction of Bangalore Metro Rail Project Phase 2.
(Bengaluru Metro Rail)
(702635)",Karnataka,"02/2014
(02/2016)","03/2021
(09/2026)","26405.14
(30695.1)",29717.97,95
269,"Construction Bangalore Metro Rail Project Phase-2A & 2B
(Bengaluru Metro Rail)
(702665)",Karnataka,"06/2021
(01/2019)","06/2026
(06/2026)","14788.1
(14788.1)",9394.4,61
270,"Kochi Metro Rail Phase 2 Development Project
(CSPCC Projects)
(702664)",Kerala,"11/2022
(11/2022)","11/2026
(11/2026)","1957.05
(1957.05)",567.33,27
271,"Bhopal Metro Rail Project
(Madhya Pradesh Metro Rail Co Limited [MPMRCL])
(702625)",Madhya Pradesh,"11/2018
(11/2018)","11/2022
(06/2028)","6941.4
(6941.4)",3948.31,53
272,"Indore Metro Rail Project
(Madhya Pradesh Metro Rail Co Limited [MPMRCL])
(702626)",Madhya Pradesh,"11/2018
(11/2018)","11/2022
(12/2028)","7500.8
(7500.8)",4547.78,60
273,"PCMC To Nigdi- Extension Of North South Corridor Of Phase-1
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(617225)",Maharashtra,"10/2023
(10/2023)","01/2027
(-)","910.18
(910.18)",218.14,35
274,"Pune Metro Phase-1 Extension line towards south from Swargate to Katraj
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(617226)",Maharashtra,"09/2024
(09/2024)","03/2029
(-)","2954.53
(2954.53)",26.99,4
275,"Thane Integral Ring Metro Rail Project
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(617327)",Maharashtra,"09/2024
(09/2024)","09/2029
(-)","12200.1
(12200.1)",9.23,5
276,"Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor
2B Ramwadi to Wagholi/Vitthalwadi
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(618971)",Maharashtra,"07/2025
(07/2025)","07/2029
(-)","3626.24
(3626.24)",0.63,0
277,"Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A
Nal Stop - Warje - Manikbaug
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(618985)",Maharashtra,"12/2025
(12/2025)","12/2030
(-)","9857.85
(9857.85)",0.09,0
278,"New Suburba Station Development Project
(ministry of housing and urban affairs)
(701745)",Maharashtra,"04/2018
(03/2019)","07/2022
(-)","262.76
(262.76)",17.62,6
279,"Kalyan Station Precinct Imporvement Project
(ministry of housing and urban affairs)
(701991)",Maharashtra,"04/2018
(07/2020)","07/2023
(-)","600
(600)",272.42,70
280,"Mumbai Metro Line 3
(Mumbai Metro Rail Corporation Limited [MMRC])
(702637)",Maharashtra,"07/2013
(06/2016)","03/2023
(08/2025)","23136
(37276)",32732.81,97
281,"Nagpur Metro Rail Phase II Development Project
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(702658)",Maharashtra,"12/2022
(12/2022)","12/2027
(-)","6708
(6708)",1530.96,33
282,"Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor]
(Delhi Metro Rail Corporation Limited [DMRC])
(617206)","Multi-States (Delhi,
Haryana)","01/2025
(01/2025)","01/2029
(-)","6230.99
(6230.99)",72.51,0
283,"Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor
(National Capital Region Transport Corporation [NCRTC])
(702633)","Multi-States (Delhi,
Uttar Pradesh)","03/2019
(03/2019)","06/2025
(02/2026)","30274
(30274)",27465.26,96
284,"Chennai Metro Rail Phase-II Development Project
(Chennai Metro Rail Limited [CMRL])
(702668)",Tamil Nadu,"10/2024
(11/2020)","08/2029
(-)","63246
(63246)",30721.57,48
285,"LUCKNOW METRO RAIL PROJECT PHASE-1B EAST WEST CORRIDOR
(Uttar Pradesh metro rail corporation [UPMRC])
(619052)",Uttar Pradesh,"09/2025
(05/2026)","04/2031
(-)","5801.05
(5801.05)",0,0
286,"Kanpur Metro Rail Project
(Uttar Pradesh metro rail corporation [UPMRC])
(702628)",Uttar Pradesh,"05/2019
(11/2019)","05/2024
(03/2027)","11076.48
(11076.5)",9093.53,79
287,"Agra Metro Rail Project
(Uttar Pradesh metro rail corporation [UPMRC])
(702629)",Uttar Pradesh,"05/2019
(12/2020)","05/2024
(06/2027)","8379.62
(8379.62)",6067.18,67
,Total (28),,,,335215.64,205666.48,
,Waste & Water,,,,,,
