Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
266,"Mumbai Metro Line 3
(Mumbai Metro Rail Corporation Limited [MMRC])
(702637)",Maharashtra,"07/2013
(06/2016)","03/2023
(08/2025)","23136
(37276)",32609.9,97
267,"Nagpur Metro Rail Phase II Development Project
(Maharashtra Metro Rail Corporation Limited [MMRCL])
(702658)",Maharashtra,"12/2022
(12/2022)","12/2027
(-)","6708
(6708)",1472.03,31
268,"Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor]
(Delhi Metro Rail Corporation Limited [DMRC])
(617206)","Multi-States (Delhi,
Haryana)","01/2025
(01/2025)","01/2029
(-)","6230.99
(6230.99)",72.43,0
269,"Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor
(National Capital Region Transport Corporation [NCRTC])
(702633)","Multi-States (Delhi,
Uttar Pradesh)","03/2019
(03/2019)","06/2025
(01/2026)","30274
(30274)",27312.17,96
270,"Chennai Metro Rail Phase-II Development Project
(Chennai Metro Rail Limited [CMRL])
(702668)",Tamil Nadu,"10/2024
(11/2020)","08/2029
(-)","63246
(63246)",30211.38,48
271,"Kanpur Metro Rail Project
(Uttar Pradesh metro rail corporation [UPMRC])
(702628)",Uttar Pradesh,"05/2019
(11/2019)","05/2024
(03/2027)","11076.48
(11076.5)",9089.89,76
272,"Agra Metro Rail Project
(Uttar Pradesh metro rail corporation [UPMRC])
(702629)",Uttar Pradesh,"05/2019
(12/2020)","05/2024
(06/2027)","8379.62
(8379.62)",6062.03,65
,Total (25),,,,311946.96,203575.23,
,Waste & Water,,,,,,
273,"ESR - 8 nos., distribution system - 216 Km, new house service connections - 38760
nos. upgrading of feeder mains, pumping station etc. - Phase II
(Ministry of Housing & Urban Affairs)
(702674)",Andhra Pradesh,"02/2017
(07/2018)","03/2023
(03/2026)","172.22
(172.22)",88.86,82
